,image_no,text,bb
0,87147658_0.tif,GENETICS AND IN VITRO TOXICOLOGY DEPARTMENT (301) 230-0001 ,167 937 573 946
1,87147658_1.tif,INUOICE ,573 101 688 112
2,87147658_2.tif,HAZLETON ,85 76 246 96
3,87147658_3.tif,LABORATORIES AMERICA. r^C ,85 100 267 109
4,87147658_4.tif,as* •>kc~di*0>. L»*.r *u<’» «oo *c>.S'-.cs»o«. m*o»ia.*d toa»a ,83 116 378 123
5,87147658_5.tif,PLEASE SEND PAYMENT TOi INVOICE NO.I 716S27 ,85 144 689 157
6,87147658_6.tif,"HAZLETON LABORATORIES AMERICA, INC. ",86 175 385 187
7,87147658_7.tif,PO BOX 2S065 ,86 189 188 199
8,87147658_8.tif,RICHMOND. VA 23260 USA ,85 204 292 214
9,87147658_9.tif,BILLED TOi DATEi 09-28-87 ,86 230 690 242
10,87147658_10.tif,DR. J. D. HECK ,130 261 249 271
11,87147658_11.tif,LORILLARD RESEARCH CENTER ,130 275 345 285
12,87147658_12.tif,420 ENGLISH STREET ,130 289 285 299
13,87147658_13.tif,P.O. BOX 21688 ,130 303 249 313
14,87147658_14.tif,"GREENSBORO, NC 27420 ",130 318 302 330
15,87147658_15.tif,USE THIS NUMBER ,518 172 647 183
16,87147658_16.tif,FOR CHECK REMITTANCE ,519 187 691 197
17,87147658_17.tif,AND CORRESPONDENCE ,518 201 673 211
18,87147658_18.tif,SPONSOR REFERENCEi ,86 375 239 385
19,87147658_19.tif,DATE OF AUTHORIZATION! ,113 389 300 399
20,87147658_20.tif,IDENTIFICATION! ,115 404 240 414
21,87147658_21.tif,04-28-87 ,321 388 532 402
22,87147658_22.tif,PURCHASlHDRDER NO. 117 A ,321 400 528 413
23,87147658_23.tif,HLA REFERENCE! ,87 433 205 443
24,87147658_24.tif,PROJECT AUTHORIZATION NO.i 1082 ,114 446 389 457
25,87147658_25.tif,COST CENTER! 6130 ,113 460 389 471
26,87147658_26.tif,PROJECT NUMBER! 20991 ,114 474 397 485
27,87147658_27.tif,SERVICES RENDERED! ,88 503 240 513
28,87147658_28.tif,UNSCHEDULED DNA SYNTHESIS IN RAT LIVER PRIMARY CELL CULTURES ,114 515 633 527
29,87147658_29.tif,MODIFIED FOR SPONSOR ,114 547 286 556
30,87147658_30.tif,ASSAY/PROT ,88 604 174 614
31,87147658_31.tif,TEST MATERIAL ,209 604 320 612
32,87147658_32.tif,DRAFT REPORT ,521 587 624 597
33,87147658_33.tif,MAILED VALUE ,547 601 685 611
34,87147658_34.tif,9881 0 447 B6S ,89 646 235 656
35,87147658_35.tif,9882 0 447 B75 ,90 675 236 685
36,87147658_36.tif,9883 0 447 B131 ,90 703 242 713
37,87147658_37.tif,09-03-87 ,539 644 607 653
38,87147658_38.tif,09-09-87 ,540 673 608 682
39,87147658_39.tif,09-02-87 ,540 701 607 710
40,87147658_40.tif,5.400 ,653 643 694 652
41,87147658_41.tif,5.400 ,653 672 694 683
42,87147658_42.tif,5.400 ,653 700 694 709
