,image_no,text,bb
0,2085534883_0.tif,"UNIVERSITY OF CALIFORNIA, DAVIS ",267 79 450 89
1,2085534883_1.tif,Accounting Office ,298 95 417 110
2,2085534883_2.tif,Extramural Accounting ,285 112 431 125
3,2085534883_3.tif,: i ! CbnlKfet^’s lnyblco: ,290 126 417 139
4,2085534883_4.tif,INVOICE TO ,129 162 192 171
5,2085534883_5.tif,Dr. Bruce D. Davies ,31 194 133 203
6,2085534883_6.tif,Philip Morris U.S.A. ,31 209 128 220
7,2085534883_7.tif,4201 Commerce Road ,30 224 152 234
8,2085534883_8.tif,Richmond. VA 23234 ,30 240 145 250
9,2085534883_9.tif,Invoice Numbor ,457 194 547 203
10,2085534883_10.tif,Date: ,518 210 545 219
11,2085534883_11.tif,Revised Invoice ,459 225 543 234
12,2085534883_12.tif,08 Y<iaf| WmfflbriC© advico^::::::-::::: ,551 129 698 142
13,2085534883_13.tif,Claim 1 ,552 143 592 157
14,2085534883_14.tif,59280-1 ,601 194 649 205
15,2085534883_15.tif,October 22. 2001 ,579 210 669 221
16,2085534883_16.tif,November 13.2001 ,574 225 675 236
17,2085534883_17.tif,Amount:^|g^ggigM^SW ,501 237 698 254
18,2085534883_18.tif,Questions regcrdirvq tNs Invoice should be directed to Evelyn Montoya @ 530-757-6527 or emmontova@ucdovis.eau ,30 285 657 296
19,2085534883_19.tif,Federal Employee ID ft 94-6036494W ,30 300 225 310
20,2085534883_20.tif,Period Billed ,512 301 581 310
21,2085534883_21.tif,wmmmmmmi ,544 327 701 340
22,2085534883_22.tif,Controct/GranI/Agreement/Purchase Order # #3314 ,30 314 326 326
23,2085534883_23.tif,moim ,462 327 509 339
24,2085534883_24.tif,Project Title: ,128 344 191 355
25,2085534883_25.tif,PI /Director: ,128 358 190 368
26,2085534883_26.tif,Deportment: ,125 372 193 383
27,2085534883_27.tif,Brain Microvessel Cation-Chloride Cofransport in Cerebral Ischemia ,293 343 656 355
28,2085534883_28.tif,Martha E. O’Donnell ,292 358 397 367
29,2085534883_29.tif,Description of Services ,99 387 220 398
30,2085534883_30.tif,Med Human Physiology ,292 372 418 383
31,2085534883_31.tif,Amount due per agreement ,29 571 215 585
32,2085534883_32.tif,"$49,710.15 ",473 571 539 583
33,2085534883_33.tif,Please Return Invoice Copy with Check ,29 787 242 798
34,2085534883_34.tif,PAY THIS AMOUNT»»> ,349 784 530 796
35,2085534883_35.tif,"549,710.15 ",625 785 693 798
36,2085534883_36.tif,Remarks: ,29 805 76 814
37,2085534883_37.tif,Outstanding Invoices: ,99 820 215 832
38,2085534883_38.tif,2_.a 2085534883 ,426 843 677 862
39,2085534883_39.tif,"Certified by:Kathleen hqm, Extrcmura Funds >/<noger ",322 878 604 889
40,2085534883_40.tif,Mako Chack Payab'-aand ?.ta« Tox ,28 894 181 903
41,2085534883_41.tif,Aveno*; ,80 937 117 948
42,2085534883_42.tif,DoyU.CQlltomlo!9S4i6. : :. ,27 951 135 961
43,2085534883_43.tif,.;.v ,249 921 261 927
44,2085534883_44.tif,•v.vv.-.v ,150 948 187 953
45,2085534883_45.tif,l hereby certify mat al expenditures reported (or payments requested) ore for appropriate ,290 908 680 918
46,2085534883_46.tif,purposes ana in accadcnce with the agreements set terth m the cppUcattcr. aoc award ,290 923 672 933
47,2085534883_47.tif,documents. ,289 938 340 946
