,image_no,text,bb
0,00043445_00043449_0.tif,twine coNinoi.iNC. ri3 ,3 59 169 70
1,00043445_00043449_1.tif,• *'•••■ llP ,31 68 169 90
2,00043445_00043449_2.tif,L£a ,141 84 169 100
3,00043445_00043449_3.tif,1030 t.Jcffcrson Olrccl ,535 58 657 67
4,00043445_00043449_4.tif,"Rockville, Maryland 200S2 ",534 71 674 81
5,00043445_00043449_5.tif,Telephone: 301-770-2100 ,534 84 661 95
6,00043445_00043449_6.tif,PURCHASE ,207 129 371 152
7,00043445_00043449_7.tif,• • R.J.. Reynolds Tobacco Co. ,36 222 234 236
8,00043445_00043449_8.tif,"Winston-Salem, North Carolina 27102' ",50 237 328 250
9,00043445_00043449_9.tif,• Attention: Dr. Murray-Senkus • ,38 253 275 266
10,00043445_00043449_10.tif,Director.of Research ,50 268 199 282
11,00043445_00043449_11.tif,•• ,435 180 441 184
12,00043445_00043449_12.tif,V • ,613 180 627 186
13,00043445_00043449_13.tif,.. * ,619 190 637 197
14,00043445_00043449_14.tif,Purchase Order ‘No 1 . . l. ,412 200 688 214
15,00043445_00043449_15.tif,"Date‘.May 9,’1975 ",412 222 549 243
16,00043445_00043449_16.tif,[Contract No. N01 -CP-55666 ,416 260 634 274
17,00043445_00043449_17.tif,3 ,693 263 697 276
18,00043445_00043449_18.tif,Item ,15 350 50 360
19,00043445_00043449_19.tif,No. ,14 365 38 376
20,00043445_00043449_20.tif,Quantity ,105 364 178 378
21,00043445_00043449_21.tif,t • ,344 352 359 356
22,00043445_00043449_22.tif,Description ,299 364 402 378
23,00043445_00043449_23.tif,Unit ,529 350 566 360
24,00043445_00043449_24.tif,Price ,528 365 575 376
25,00043445_00043449_25.tif,Total ,643 366 690 376
26,00043445_00043449_26.tif,• i ,13 393 40 404
27,00043445_00043449_27.tif,• • ,20 410 63 413
28,00043445_00043449_28.tif,_ • ,99 408 107 411
29,00043445_00043449_29.tif,• ,152 418 154 421
30,00043445_00043449_30.tif,"Produce sufficient SEB IV blend, cut or ",194 393 488 404
31,00043445_00043449_31.tif,"filler, casing added and fully processed ",194 407 496 421
32,00043445_00043449_32.tif,• • ,16 427 22 431
33,00043445_00043449_33.tif,• • ,99 429 169 431
34,00043445_00043449_34.tif,"tobacco to manufacture 600,000 each 85 mm ",194 422 504 434
35,00043445_00043449_35.tif,• • ,642 422 656 427
36,00043445_00043449_36.tif,•* ,20 435 24 441
37,00043445_00043449_37.tif,• ,99 447 101 449
38,00043445_00043449_38.tif,nonfiltered cigarettes. (See Note 11) ,194 436 471 450
39,00043445_00043449_39.tif,• ,599 439 601 441
40,00043445_00043449_40.tif,• • ,58 457 64 459
41,00043445_00043449_41.tif,• ,111 453 113 455
42,00043445_00043449_42.tif,• ,179 470 182 473
43,00043445_00043449_43.tif,(Code 67 039) ,195 450 289 463
44,00043445_00043449_44.tif,• • ,331 464 465 466
45,00043445_00043449_45.tif,/ 2 ,20 480 43 495
46,00043445_00043449_46.tif,"200,000 each' ",96 474 191 494
47,00043445_00043449_47.tif,ft ,165 494 166 496
48,00043445_00043449_48.tif,"SEB IV blend, casing added, fully processc ",194 481 510 494
49,00043445_00043449_49.tif,d ' ,513 476 544 492
50,00043445_00043449_50.tif,.. ,540 494 544 497
51,00043445_00043449_51.tif,• . ,20 501 35 507
52,00043445_00043449_52.tif,* ,191 495 192 497
53,00043445_00043449_53.tif,and manufactured into cigarettes using ,194 496 480 510
54,00043445_00043449_54.tif,• ,20 520 22 522
55,00043445_00043449_55.tif,• ,99 510 102 512
56,00043445_00043449_56.tif,• ,99 519 102 522
57,00043445_00043449_57.tif,PiJ. Schweitzer four (4) second oaner. ,194 510 478 524
58,00043445_00043449_58.tif,(Code 68 040) . / ,195 524 341 541
59,00043445_00043449_59.tif,• ,20 547 22 549
60,00043445_00043449_60.tif,Note.IT ,14 556 63 569
61,00043445_00043449_61.tif,1 ,9 593 88 605
62,00043445_00043449_62.tif,• ,120 586 122 588
63,00043445_00043449_63.tif,• • ,203 546 504 548
64,00043445_00043449_64.tif,(a) Item 1 only: Lorillard will pick up ,195 555 488 570
65,00043445_00043449_65.tif,"item 1 properly packaged for trans-ship-, ",195 571 500 585
66,00043445_00043449_66.tif,uieni 1 or.i.l Iard.w.i.1.1 use.-i tom. 3—to. mami- ,193 586 503 597
67,00043445_00043449_67.tif,• ,611 581 613 583
68,00043445_00043449_68.tif,This Purchase Order Consists of: ,14 613 306 624
69,00043445_00043449_69.tif,1. Purchase order form .: ,15 643 374 655
70,00043445_00043449_70.tif,2. Attachments ,15 659 226 673
71,00043445_00043449_71.tif,3. Purchase order terms and conditions ,15 672 374 685
72,00043445_00043449_72.tif,"1. . Sign and return acknowledgement at once to Enviro Control, Inc., 1530 ",16 709 701 724
73,00043445_00043449_73.tif,"E. Jefferson Street, Rockville, Maryland 20852. * Attention: Contracts ",51 726 710 740
74,00043445_00043449_74.tif,"Administration, ",50 741 186 753
75,00043445_00043449_75.tif,2. Submit invoices for each shipment and identify by item number. ,15 757 631 771
76,00043445_00043449_76.tif,i ,23 775 25 778
77,00043445_00043449_77.tif,ACKNOWLEDGEMENT: ,14 793 158 803
78,00043445_00043449_78.tif,» ,243 810 244 813
79,00043445_00043449_79.tif,Seller: ,15 824 289 839
80,00043445_00043449_80.tif,By; ,14 855 289 870
81,00043445_00043449_81.tif,Signature and Title ,114 870 288 884
82,00043445_00043449_82.tif,• • • ,38 888 283 892
83,00043445_00043449_83.tif,Date: ,14 901 57 911
84,00043445_00043449_84.tif,"ENVIRO CONTROL, INC. ",413 825 602 838
85,00043445_00043449_85.tif,By: ,413 855 545 870
86,00043445_00043449_86.tif,O ,660 810 672 819
87,00043445_00043449_87.tif,o ,660 821 672 830
88,00043445_00043449_88.tif,o ,660 832 672 842
89,00043445_00043449_89.tif,CJ ,659 854 671 863
