,image_no,text,bb
0,83542445_2446_0.tif,ECONorthwest ,249 107 476 130
1,83542445_2446_1.tif,Phone-(541) 687-0051 ,68 179 163 188
2,83542445_2446_2.tif,FAX' (541) 344-0562 ,68 192 157 201
3,83542445_2446_3.tif,info © eugene eccrw.cwn ,68 205 194 215
4,83542445_2446_4.tif,ECONOMICS * FINANCE * PLANNING ,247 155 470 165
5,83542445_2446_5.tif,Sufie400 ,345 180 382 187
6,83542445_2446_6.tif,99 Wesl iah Av«ioe ,320 193 406 201
7,83542445_2446_7.tif,Eugene. OR 97401 ,324 206 399 215
8,83542445_2446_8.tif,Other Office* ,582 180 636 188
9,83542445_2446_9.tif,Portland • (503) 222-6060 ,533 193 637 203
10,83542445_2446_10.tif,Seattle'(206) 622-2403 ,538 207 636 215
11,83542445_2446_11.tif,Hagens & Berman ,68 259 178 271
12,83542445_2446_12.tif,1301 Fifth Avenue. Suite 2929 ,68 272 226 283
13,83542445_2446_13.tif,"Seattle, WA 98101 ",67 285 164 295
14,83542445_2446_14.tif,"September 30, 1998 ",559 260 665 270
15,83542445_2446_15.tif,Invoice No: 1735 ,546 273 633 282
16,83542445_2446_16.tif,Project No: 821 ,551 285 631 296
17,83542445_2446_17.tif,Attn: Jim Solimano ,67 311 166 320
18,83542445_2446_18.tif,Re: Berman/Tobacco ,67 338 181 347
19,83542445_2446_19.tif,"For professional services rendered for the period ending September 20,1998 ",67 363 465 375
20,83542445_2446_20.tif,Professional Services ,67 403 188 413
21,83542445_2446_21.tif,Description ,67 430 124 441
22,83542445_2446_22.tif,Title ,209 431 231 440
23,83542445_2446_23.tif,Rate ,372 431 396 440
24,83542445_2446_24.tif,Hours ,449 431 479 440
25,83542445_2446_25.tif,Amount ,544 431 584 440
26,83542445_2446_26.tif,W. Ed Whitelaw ,66 458 150 467
27,83542445_2446_27.tif,Exp W/lness/Sr Econ ,209 458 318 469
28,83542445_2446_28.tif,250.00 ,361 459 395 467
29,83542445_2446_29.tif,40.00 ,450 459 479 467
30,83542445_2446_30.tif,"$10,000.00 ",526 458 584 469
31,83542445_2446_31.tif,$967.50 ,543 471 584 480
32,83542445_2446_32.tif,Edward MacMullan ,66 470 165 479
33,83542445_2446_33.tif,Economist 3 ,209 471 273 480
34,83542445_2446_34.tif,90.00 ,368 472 395 480
35,83542445_2446_35.tif,10.75 ,451 471 479 480
36,83542445_2446_36.tif,Anne FifiekJ ,66 484 128 494
37,83542445_2446_37.tif,Research Analyst 2 ,209 485 309 497
38,83542445_2446_38.tif,55.00 ,367 486 395 495
39,83542445_2446_39.tif,18.50 ,451 485 479 494
40,83542445_2446_40.tif,"$1,017.50 ",533 485 584 495
41,83542445_2446_41.tif,Becky Grossman ,66 497 155 508
42,83542445_2446_42.tif,Technical Asst 3 ,209 498 294 507
43,83542445_2446_43.tif,i ,232 508 233 511
44,83542445_2446_44.tif,30.00 ,367 499 395 507
45,83542445_2446_45.tif,2.25 ,456 498 479 507
46,83542445_2446_46.tif,$67.50 ,549 498 584 507
47,83542445_2446_47.tif,"Total Professional Services $12,052.50 ",66 524 585 535
48,83542445_2446_48.tif,Reimbursable Expenses ,66 577 201 588
49,83542445_2446_49.tif,Associates ,66 603 122 612
50,83542445_2446_50.tif,Meals ,66 616 97 625
51,83542445_2446_51.tif,Printing ,66 630 105 641
52,83542445_2446_52.tif,Postage ,66 643 108 654
53,83542445_2446_53.tif,Telephone ,66 656 120 667
54,83542445_2446_54.tif,40.00 ,555 604 584 613
55,83542445_2446_55.tif,9.40 ,562 617 584 626
56,83542445_2446_56.tif,240.48 ,549 631 584 640
57,83542445_2446_57.tif,17.80 ,556 644 584 653
58,83542445_2446_58.tif,42.96 ,555 657 584 666
59,83542445_2446_59.tif,350.64 ,549 677 584 685
60,83542445_2446_60.tif,Total Reimbursable Expenses ,66 703 233 714
61,83542445_2446_61.tif,$350.64 ,543 704 585 713
62,83542445_2446_62.tif,\\»v c ,489 854 528 870
63,83542445_2446_63.tif,-or ,490 885 516 899
64,83542445_2446_64.tif,Total Current Billing ,66 730 179 741
65,83542445_2446_65.tif,83542445 ,663 794 686 892
