,image_no,text,bb
0,2041531460_0.tif,To: Mr Mark Walcnak ,102 383 230 393
1,2041531460_1.tif,PHILIP MORRIS J.S A ,138 406 251 415
2,2041531460_2.tif,OATE: April 3. 1996 ,486 377 586 388
3,2041531460_3.tif,PM#: 701 ,488 393 540 403
4,2041531460_4.tif,Invoice # 12241 ,101 450 195 461
5,2041531460_5.tif,P.O. •: N84627 ,488 427 562 437
6,2041531460_6.tif,Line#: 2 ,489 443 530 453
7,2041531460_7.tif,Job § 12824 ,101 489 195 499
8,2041531460_8.tif,BUDGET: *4000 • *6000 ,488 478 609 489
9,2041531460_9.tif,TO PRESENTATION ,492 498 586 510
10,2041531460_10.tif,FOR CREATIVE AND/OR PRODUCTION PROFESSIONAL SERVICES RENDEREO IN CONNECTION WITH ,101 540 614 559
11,2041531460_11.tif,THE DESIGN DEVELOPMENT FOR: ,101 559 275 571
12,2041531460_12.tif,Project EZ »1373 IT. Garguilo) Shorewooa Moetwyj 1/27/95 ,102 584 399 599
13,2041531460_13.tif,"PROFESSIONAL SERVICE FEE* $2,560 ",252 664 534 678
14,2041531460_14.tif,"OPC » (OUT OF POCKET COSTSI $1,888 ",246 699 535 714
15,2041531460_15.tif,"TOTAL AMOUNT DUE $4,438 ",299 732 536 745
16,2041531460_16.tif,invoice Date invoice e Invoice Total ,340 787 596 799
17,2041531460_17.tif,Previous Billing History: ,169 800 304 812
18,2041531460_18.tif,IF APPLICABLE. ADDITIONAL OPCs WILL BE BILLED AT A LATER DATE ,117 837 480 851
19,2041531460_19.tif,•PROFESSIONAL SERVICE FEE IS ROUNDED TO THE NEAREST DOLLAR ,117 855 482 868
20,2041531460_20.tif,TERMS NET 15 DAYS FROM DATE OF INVOICE PAST DUE ACCOUNTS SUBJECT TO 1.6% PER MONTH ,117 870 644 887
21,2041531460_21.tif,SERVICE CHARGE ,117 890 208 900
22,2041531460_22.tif,»\i k N | S\ I \ t ,120 909 225 916
23,2041531460_23.tif,"* » \ • Ml * ? H t f f • I r C $ % * MS II l*St' l A »l| "" ril *!%•#• t e» * e» |\ | ! I *•% « ",139 915 646 927
24,2041531460_24.tif,0%l£SlhO? ,671 798 691 891
