,image_no,text,bb
0,2505123539_3542_0.tif,23-N0V-1905 11=18 ,70 72 192 80
1,2505123539_3542_1.tif,HP RNALYTIK UERTR1EB ,255 72 388 80
2,2505123539_3542_2.tif,S.0? ,628 74 655 81
3,2505123539_3542_3.tif,Hewlett-Packard GmbH ,98 89 240 98
4,2505123539_3542_4.tif,Analytische MeOtechnik ,98 102 237 112
5,2505123539_3542_5.tif,ANGEBOT ,465 139 531 151
6,2505123539_3542_6.tif,m ,513 102 545 121
7,2505123539_3542_7.tif,HEWLETT- ,550 102 620 110
8,2505123539_3542_8.tif,PACKARD ,550 113 616 121
9,2505123539_3542_9.tif,Seite 2 ,600 181 645 190
10,2505123539_3542_10.tif,S - ~ - ,356 243 703 246
11,2505123539_3542_11.tif,Das Angebot beinhaltet ein HP1050A FlQssigkeilschromatographiesystem mit qua- ,99 270 572 283
12,2505123539_3542_12.tif,"terndrer Pumpe, automatischera Probengeber fOr 119 Probcn, VW-Dctektor und eine ",99 283 587 295
13,2505123539_3542_13.tif,Treonsaulc. Die Gesamtsurame beinhaltet die Installation und Kurzeinwebung. ,99 297 551 309
14,2505123539_3542_14.tif,1 HP 105OQ (**) ,114 334 362 347
15,2505123539_3542_15.tif,Autoraatisiertes LC-System HP 1050Q ,136 354 355 366
16,2505123539_3542_16.tif,HP 79852A ,135 393 200 403
17,2505123539_3542_17.tif,Sondernachlafc: 20% ,136 407 250 416
18,2505123539_3542_18.tif,(**) ,337 393 362 406
19,2505123539_3542_19.tif,QuatcinSre Gradientenpumpe fOr die ,136 427 349 438
20,2505123539_3542_20.tif,HoehdruckflQssigkcitschromatographie mit ,136 440 379 452
21,2505123539_3542_21.tif,Start-up-kit und vier Ldsemitielvorrats- ,136 453 366 463
22,2505123539_3542_22.tif,flaschen (je 1 Liter). ,136 466 256 477
23,2505123539_3542_23.tif,Individuell regelbare Heliumentgasung ,136 479 356 490
24,2505123539_3542_24.tif,Untergebracht in einem Kabinett ,136 492 327 502
25,2505123539_3542_25.tif,"27.102,- ",545 395 604 406
26,2505123539_3542_26.tif,"-5.420,40 ",546 408 604 419
27,2505123539_3542_27.tif,B ,651 395 657 405
28,2505123539_3542_28.tif,OPT 019 (**) ,135 530 362 543
29,2505123539_3542_29.tif,Sondcrnachlaft: 20% ,136 544 250 554
30,2505123539_3542_30.tif,On-Line Entgaser dcr Serie HP 1050 statt ,136 564 376 575
31,2505123539_3542_31.tif,der Heliumentgasung. Inkl. Start-up Kit. ,136 577 370 589
32,2505123539_3542_32.tif,"1 4.411,- ",480 531 604 543
33,2505123539_3542_33.tif,"-882,20 ",559 545 604 556
34,2505123539_3542_34.tif,OPT 022 (**) ,135 616 362 628
35,2505123539_3542_35.tif,SondernachlaO: 20% ,136 630 250 639
36,2505123539_3542_36.tif,"Saulenofen, eingebaut in das Ldsemittel- ",136 650 369 660
37,2505123539_3542_37.tif,Kabinett ,137 663 187 672
38,2505123539_3542_38.tif,"1 ?. 700,- ",481 616 604 628
39,2505123539_3542_39.tif,"-540,- ",560 629 604 641
40,2505123539_3542_40.tif,0PT 801 (**) 1 ,135 701 485 713
41,2505123539_3542_41.tif,Deutsches Bcdicnungshandbuch ,137 722 318 733
42,2505123539_3542_42.tif,Smnoie Quateroire Pumpe: ,137 775 293 786
43,2505123539_3542_43.tif,27.370.40 ,546 774 606 785
44,2505123539_3542_44.tif,Gw - Gewdhrleistimgs-Code (vgl. Oberslchi am Ende des Angcbotes) ,140 931 532 943
45,2505123539_3542_45.tif,Lz - voraussichiliche Liejerzeit in Wochen ab Auftragseingang ,140 945 496 956
46,2505123539_3542_46.tif,2505123539 ,664 792 678 878
