,image_no,text,bb
0,0060031680_0.tif,QLm ,68 64 130 87
1,0060031680_1.tif,QLM Associa:es. Inc ,429 60 525 70
2,0060031680_2.tif,INVOICE ,584 61 656 75
3,0060031680_3.tif,470 Wall Street ,429 83 497 91
4,0060031680_4.tif,Princeton. NJ 06540 ,429 94 522 104
5,0060031680_5.tif,600-683--177 ,429 106 490 115
6,0060031680_6.tif,The American Tobacco Company ,96 211 332 223
7,0060031680_7.tif,Six Stamford Forum ,97 225 249 235
8,0060031680_8.tif,"Stamford, CT 06904 ",96 239 247 251
9,0060031680_9.tif,Attn: Kr. Robert Spight ,95 267 298 279
10,0060031680_10.tif,Invoice No ,444 206 491 214
11,0060031680_11.tif,Client PQ No. ,429 219 494 228
12,0060031680_12.tif,JcONo. ,459 234 494 242
13,0060031680_13.tif,Date ,473 247 495 256
14,0060031680_14.tif,Terns ,468 262 495 270
15,0060031680_15.tif,15493 ,520 212 559 221
16,0060031680_16.tif,7361AM/A ,519 240 586 251
17,0060031680_17.tif,"December 31, 1992 ",519 253 660 265
18,0060031680_18.tif,Net 30 days ,519 267 610 279
19,0060031680_19.tif,Descriptor ,65 314 120 326
20,0060031680_20.tif,RIVIERA $3 SAVINGS ,129 323 281 335
21,0060031680_21.tif,"Development, Fees, Art ",130 393 314 406
22,0060031680_22.tif,"thru Mechanical Production $ 11,600.00 ",130 407 609 419
23,0060031680_23.tif,Ax rvoces vs ouyubo -son A «rvke sna-ge c ; '.V: c b j>r renin n\ t* &14M *\v SOcays ,67 879 514 891
