,image_no,text,bb
0,ti31689113_0.tif,INVOICE ,342 90 397 101
1,ti31689113_1.tif,FLa ,203 121 281 155
2,ti31689113_2.tif,FANNON-LCJERS ASSOCIATES INC. ,293 129 536 140
3,ti31689113_3.tif,CATA POOCJS&NQ • MAILING • PULFIllVENl SERVICES ,293 143 489 149
4,ti31689113_4.tif,5352 • 46th Av#.. Hyattsvili*. MO. 20781 • (301)364 3770 ,293 159 531 167
5,ti31689113_5.tif,TOBACCO INSTITUTE ,83 229 210 240
6,ti31689113_6.tif,1875 I STREET NW -8th FL ,85 244 261 254
7,ti31689113_7.tif,"WASHIN0TON, D.C. 20006 ",83 258 255 270
8,ti31689113_8.tif,PA6E: I ,478 230 525 240
9,ti31689113_9.tif,INVOICE NO.: 25443 ,439 244 563 254
10,ti31689113_10.tif,INVOICE DATE: 1/31/94 ,428 258 578 269
11,ti31689113_11.tif,CUSTOMER ID: TOB ,430 273 542 283
12,ti31689113_12.tif,TERMS: Net 30 ,470 320 562 330
13,ti31689113_13.tif,OU N ,549 343 576 349
14,ti31689113_14.tif,14*2.00 ,616 441 669 455
15,ti31689113_15.tif,20.01 ,631 459 667 469
16,ti31689113_16.tif,436.90 ,622 487 669 497
17,ti31689113_17.tif,SALES ,464 820 500 829
18,ti31689113_18.tif,TAX ,471 833 492 842
19,ti31689113_19.tif,0.00 ,653 829 682 839
20,ti31689113_20.tif,TOTAL ,465 865 501 874
21,ti31689113_21.tif,AMOUNT DUE ,445 879 522 887
22,ti31689113_22.tif,1918.91 ,628 870 680 880
23,ti31689113_23.tif,DESCRIPTION ,177 344 282 351
24,ti31689113_24.tif,TOBACqCKAW: Dec/93^ ,119 372 276 391
25,ti31689113_25.tif,FILL I 1 1 ORDERS; METER AND SHIP ,84 401 316 413
26,ti31689113_26.tif,AS SPECIFIED. ,82 415 174 426
27,ti31689113_27.tif,ASSEMBLE KITS; USE FOR ORDER FUL ,82 429 323 441
28,ti31689113_28.tif,FILLMEMT. VOLUME: 1.247 ,84 444 297 456
29,ti31689113_29.tif,MATERIALS ,84 460 328 470
30,ti31689113_30.tif,POSTAGE USED ,84 489 176 498
31,ti31689113_31.tif,TI3168-9113 ,642 964 722 974
