,image_no,text,bb
0,2084022076_0.tif,LfcU tSUKNKTT U.S.A. ,81 63 241 73
1,2084022076_1.tif,"A om.ic"" of iso iiwmit commmt. me. ",81 75 242 82
2,2084022076_2.tif,ADVERTISING ,125 85 198 92
3,2084022076_3.tif,NEWSPAPER ESTIMATE RECAP - PN05 ,373 96 586 106
4,2084022076_4.tif,PERIOD DATE 12/13/9G ,407 117 585 126
5,2084022076_5.tif,01/01/9C TO 12/31/9G PAGE 1 ,361 125 583 136
6,2084022076_6.tif,CLIENT: P.M. INC. OFFICE: 10 DESC: 703A MILITARY NEWSPAPERS ,154 145 579 156
7,2084022076_7.tif,EST NO: 0004 REVISES EST DTD 11/08/0C ,155 154 384 165
8,2084022076_8.tif,TOTALS BY MRKT/S ZON /PRODUCT/MONTH ,154 193 361 203
9,2084022076_9.tif,MRKT/S:20N ,481 186 538 196
10,2084022076_10.tif,400-LOUISVILLE ,481 207 560 215
11,2084022076_11.tif,PRCOCCT PERIOD ,196 244 314 252
12,2084022076_12.tif,EST AMT EST AMT EST AMT ,362 235 578 245
13,2084022076_13.tif,AMOUNT CHANGE LESS C/0 ,361 244 573 255
14,2084022076_14.tif,lO-MARLBORO ,172 263 237 271
15,2084022076_15.tif,FEB 1S36 ,272 265 320 271
16,2084022076_16.tif,543.09 ,372 265 406 273
17,2084022076_17.tif,543.05 ,543 267 578 274
18,2084022076_18.tif,OUARTER 1 ,272 274 324 281
19,2084022076_19.tif,543.05 ,372 274 405 283
20,2084022076_20.tif,543.05 ,543 276 577 284
21,2084022076_21.tif,MAY ,272 294 289 300
22,2084022076_22.tif,0®5.78 ,372 294 405 302
23,2084022076_23.tif,965.78 ,543 296 577 303
24,2084022076_24.tif,JUN ,272 304 289 311
25,2084022076_25.tif,543.05 ,372 304 405 312
26,2084022076_26.tif,543.05 ,543 306 577 313
27,2084022076_27.tif,OUARTER 2 ,271 314 324 321
28,2084022076_28.tif,1.508.83 ,361 314 405 323
29,2084022076_29.tif,1.508.83 ,532 315 577 324
30,2084022076_30.tif,>AJL ,272 334 289 341
31,2084022076_31.tif,043.05 ,372 334 405 342
32,2084022076_32.tif,543.05 ,543 336 577 343
33,2084022076_33.tif,AUG ,272 344 289 350
34,2084022076_34.tif,043.05 ,371 344 405 352
35,2084022076_35.tif,543.05 ,543 346 577 353
36,2084022076_36.tif,SEP ,272 353 289 361
37,2084022076_37.tif,543.05 ,372 353 405 362
38,2084022076_38.tif,543.05 ,543 356 577 363
39,2084022076_39.tif,OUARTER 3 ,271 364 324 370
40,2084022076_40.tif,1.020.15 ,361 364 404 372
41,2084022076_41.tif,1 .629.15 ,532 365 576 374
42,2084022076_42.tif,TOTAL ,283 383 312 390
43,2084022076_43.tif,3.081.03 ,360 383 404 391
44,2084022076_44.tif,3.681.03 ,531 384 576 393
45,2084022076_45.tif,MOIA REV ,66 890 108 896
46,2084022076_46.tif,M-14-E3 ,112 890 146 895
47,2084022076_47.tif,2084022076 ,643 728 656 813
