,image_no,text,bb
0,503116473+-6473_0.tif,LKP INTERNATIONAL LTD ,16 93 163 104
1,503116473+-6473_1.tif,PRODUCTION ESTIMATE ,573 98 708 110
2,503116473+-6473_2.tif,CLIENT: ,15 123 64 134
3,503116473+-6473_3.tif,MEDIA: ,15 139 56 148
4,503116473+-6473_4.tif,EST #: ,15 153 56 164
5,503116473+-6473_5.tif,DESC: ,16 169 49 178
6,503116473+-6473_6.tif,RJR/More Family Black ,100 123 249 138
7,503116473+-6473_7.tif,Out-of-Hone ,101 140 175 151
8,503116473+-6473_8.tif,H4-ME-0044E-R1 ,100 155 198 166
9,503116473+-6473_9.tif,VOILE DRESS 100's ,100 170 218 181
10,503116473+-6473_10.tif,14x48 Printed Bulletin ,101 185 255 198
11,503116473+-6473_11.tif,DATE: ,457 129 492 138
12,503116473+-6473_12.tif,PACE 1 OF ,456 143 521 155
13,503116473+-6473_13.tif,INTERNAL #: ,457 159 534 170
14,503116473+-6473_14.tif,8/7/84 ,543 129 586 141
15,503116473+-6473_15.tif,1 ,544 145 550 155
16,503116473+-6473_16.tif,410105110 ,544 160 607 170
17,503116473+-6473_17.tif,ORICIHAL ,297 219 355 230
18,503116473+-6473_18.tif,REVISED ,384 220 435 230
19,503116473+-6473_19.tif,ACTUAL ,477 222 521 232
20,503116473+-6473_20.tif,PERCENT ,642 224 693 233
21,503116473+-6473_21.tif,CODE ,14 232 42 241
22,503116473+-6473_22.tif,EXPENSE CATEGORY ,99 233 211 244
23,503116473+-6473_23.tif,ESTIMATE ,297 235 354 246
24,503116473+-6473_24.tif,ESTIMATE ,383 236 441 247
25,503116473+-6473_25.tif,COSTS DIFFERENCE ,477 238 621 249
26,503116473+-6473_26.tif,DIFFERENCE ,636 240 707 250
27,503116473+-6473_27.tif,ADT ,14 278 35 287
28,503116473+-6473_28.tif,Dye Transfer/Dupe Chrone ,65 278 232 292
29,503116473+-6473_29.tif,"$1,150.00 ",298 279 361 294
30,503116473+-6473_30.tif,"$1,600.00 ",384 280 448 295
31,503116473+-6473_31.tif,450.00 ,578 284 621 296
32,503116473+-6473_32.tif,39.13Z ,672 285 713 297
33,503116473+-6473_33.tif,AOR ,14 293 36 302
34,503116473+-6473_34.tif,Art - Other ,64 293 140 303
35,503116473+-6473_35.tif,350.00 ,319 295 361 307
36,503116473+-6473_36.tif,500.00 ,406 296 448 308
37,503116473+-6473_37.tif,150.00 ,579 299 621 311
38,503116473+-6473_38.tif,42.86Z ,671 300 713 312
39,503116473+-6473_39.tif,ART ,13 309 35 318
40,503116473+-6473_40.tif,Retouching ,64 309 133 322
41,503116473+-6473_41.tif,"6,000.00 ",304 311 362 325
42,503116473+-6473_42.tif,"10,000.00 ",383 313 448 326
43,503116473+-6473_43.tif,"4,000.00 ",563 315 621 329
44,503116473+-6473_44.tif,66.67Z ,671 316 713 328
45,503116473+-6473_45.tif,CMC ,12 324 34 333
46,503116473+-6473_46.tif,Mechanical ,63 324 132 334
47,503116473+-6473_47.tif,400.00 ,318 326 360 338
48,503116473+-6473_48.tif,400.00 ,404 328 447 340
49,503116473+-6473_49.tif,0.00 ,592 330 620 342
50,503116473+-6473_50.tif,O.OOZ ,678 331 713 343
51,503116473+-6473_51.tif,PPT ,13 340 34 349
52,503116473+-6473_52.tif,Printing ,64 341 119 353
53,503116473+-6473_53.tif,"27,000.00 ",297 343 360 356
54,503116473+-6473_54.tif,"27,000.00 ",383 344 447 357
55,503116473+-6473_55.tif,0.00 ,592 346 620 357
56,503116473+-6473_56.tif,O.OOZ ,678 347 712 358
57,503116473+-6473_57.tif,PST ,13 355 34 364
58,503116473+-6473_58.tif,Photostat ,64 355 125 365
59,503116473+-6473_59.tif,100.00 ,319 357 360 369
60,503116473+-6473_60.tif,100.00 ,405 358 447 370
61,503116473+-6473_61.tif,0.00 ,592 361 620 373
62,503116473+-6473_62.tif,O.OOZ ,678 361 713 373
63,503116473+-6473_63.tif,AOT ,13 371 34 380
64,503116473+-6473_64.tif,Art - Overtlae ,63 372 160 382
65,503116473+-6473_65.tif,"2,950.00 ",391 374 447 388
66,503116473+-6473_66.tif,"2,950.00 ",564 377 620 391
67,503116473+-6473_67.tif,100.OOZ ,665 378 712 389
68,503116473+-6473_68.tif,0.00 ,592 392 620 403
69,503116473+-6473_69.tif,O.OOZ ,678 392 712 404
70,503116473+-6473_70.tif,• ,261 413 264 415
71,503116473+-6473_71.tif,0.00 ,591 408 620 419
72,503116473+-6473_72.tif,O.OOZ ,677 409 713 420
73,503116473+-6473_73.tif,0.00 ,591 423 619 435
74,503116473+-6473_74.tif,O.OOZ ,677 424 712 435
75,503116473+-6473_75.tif,0.00 ,591 439 619 450
76,503116473+-6473_76.tif,O.OOZ ,677 440 712 451
77,503116473+-6473_77.tif,0.00 ,591 454 619 465
78,503116473+-6473_78.tif,O.OOZ ,677 454 712 466
79,503116473+-6473_79.tif,0.00 ,591 469 619 480
80,503116473+-6473_80.tif,O.OOZ ,677 470 712 481
81,503116473+-6473_81.tif,0.00 ,591 485 619 496
82,503116473+-6473_82.tif,O.OOZ ,677 485 712 497
83,503116473+-6473_83.tif,• ,163 504 166 507
84,503116473+-6473_84.tif,0.00 ,590 499 619 511
85,503116473+-6473_85.tif,O.OOZ ,676 500 712 511
86,503116473+-6473_86.tif,THE ,11 509 32 518
87,503116473+-6473_87.tif,NY State 'Tax Non-rExeapt ,61 507 222 523
88,503116473+-6473_88.tif,625.00 ,317 511 359 523
89,503116473+-6473_89.tif,"1,250.00 ",390 513 445 526
90,503116473+-6473_90.tif,. 625.00 ,566 515 618 527
91,503116473+-6473_91.tif,100.OOZ ,663 516 711 527
92,503116473+-6473_92.tif,TOTAL ,166 543 201 552
93,503116473+-6473_93.tif,"*35,625.00 ",288 541 358 556
94,503116473+-6473_94.tif,"$43,800.00 ",374 542 445 558
95,503116473+-6473_95.tif,"40.00 8,175.00 ",497 544 618 560
96,503116473+-6473_96.tif,22.95Z ,669 547 711 559
97,503116473+-6473_97.tif,COMMENTS: For September/October posting. ,10 601 306 619
98,503116473+-6473_98.tif,• 1 ,434 606 457 620
99,503116473+-6473_99.tif,EXPIANATION OF COSTS: ,10 617 156 629
100,503116473+-6473_100.tif,1 ,455 621 456 634
101,503116473+-6473_101.tif,ADT: ,10 634 37 643
102,503116473+-6473_102.tif,1 dye of visual and 1 dye of pack. ,54 633 292 650
103,503116473+-6473_103.tif,1 ,455 638 456 650
104,503116473+-6473_104.tif,AOR: ,10 649 37 658
105,503116473+-6473_105.tif,Overlay for pack art. ,53 647 198 662
106,503116473+-6473_106.tif,1 ,455 652 456 664
107,503116473+-6473_107.tif,ART: ,10 664 37 673
108,503116473+-6473_108.tif,Retouching of dyes. ,54 663 184 678
109,503116473+-6473_109.tif,1 ,455 668 457 680
110,503116473+-6473_110.tif,CMC: ,9 680 37 689
111,503116473+-6473_111.tif,1 original OOH ncchanical. ,53 678 234 693
112,503116473+-6473_112.tif,1 ,454 683 456 696
113,503116473+-6473_113.tif,PPT: ,10 695 36 704
114,503116473+-6473_114.tif,55 - 14x48 Printed Bulletin units. ,53 694 291 708
115,503116473+-6473_115.tif,1 ,454 699 456 711
116,503116473+-6473_116.tif,PST: ,9 711 35 720
117,503116473+-6473_117.tif,6 for legal; 8 for mechanical. ,53 709 262 725
118,503116473+-6473_118.tif,1 ,454 729 456 738
119,503116473+-6473_119.tif,(Shipping costs on H4-MF-0071P) ,10 739 227 754
120,503116473+-6473_120.tif,1 ,454 733 455 741
121,503116473+-6473_121.tif,1 ,454 744 455 756
122,503116473+-6473_122.tif,1 ,454 760 455 767
123,503116473+-6473_123.tif,REASON FOR REVISION: ,9 771 148 783
124,503116473+-6473_124.tif,1 ,454 765 455 772
125,503116473+-6473_125.tif,1 ,452 775 456 788
126,503116473+-6473_126.tif,R1 : ,9 785 35 795
127,503116473+-6473_127.tif,Additional dye and retouching required ,51 785 320 802
128,503116473+-6473_128.tif,1 ,453 790 455 803
129,503116473+-6473_129.tif,ADT: ,8 803 35 811
130,503116473+-6473_130.tif,1 new pack dye ,52 801 148 816
131,503116473+-6473_131.tif,1 ,453 806 454 818
132,503116473+-6473_132.tif,AOR: ,9 817 35 825
133,503116473+-6473_133.tif,1 addional overlay for pack art ,52 816 269 832
134,503116473+-6473_134.tif,1 ,453 820 455 833
135,503116473+-6473_135.tif,ART: ,9 832 35 842
136,503116473+-6473_136.tif,Additional retouching required ,51 832 262 848
137,503116473+-6473_137.tif,on dyes ,271 835 320 848
138,503116473+-6473_138.tif,1 ,452 835 455 848
139,503116473+-6473_139.tif,AOT: ,9 848 35 857
140,503116473+-6473_140.tif,"As authorized by L. Breinlnger, ",51 847 268 863
141,503116473+-6473_141.tif,S. Strausburg ,278 851 371 864
142,503116473+-6473_142.tif,"(Co-Rpt £84-186, 84-197) for - ADT - ",9 862 263 878
143,503116473+-6473_143.tif,"i450 ART - i2,500 |- ",270 864 463 881
144,503116473+-6473_144.tif,• - ,546 869 563 871
145,503116473+-6473_145.tif,Total - 42.950 | ,299 879 454 895
146,503116473+-6473_146.tif,AUTH. BY: A. T. Sterling ^ ,464 884 708 905
147,503116473+-6473_147.tif,RJRT.CAT: RJBT.CQDEJ ,8 908 447 926
148,503116473+-6473_148.tif,w ,698 916 708 923
