,image_no,text,bb
0,0060026250_0.tif,"70' C.Gteet* ,x!xo ",25 16 180 32
1,0060026250_1.tif,f.o. Ht3S7o ,53 45 136 56
2,0060026250_2.tif,CHRIS BURT ,148 162 217 172
3,0060026250_3.tif,THE AMERICAN TOBACCO COMPANY ,121 176 317 185
4,0060026250_4.tif,SIX STAMFORD FORUM ,119 190 246 199
5,0060026250_5.tif,"STAMFORD, CT 06904-2380 ",121 204 281 216
6,0060026250_6.tif,LAZARUS ,419 52 555 74
7,0060026250_7.tif,FULFILLMENT HOUSE ,419 77 555 85
8,0060026250_8.tif,}*>J0 Oceanside Road ,419 95 513 104
9,0060026250_9.tif,Oceanside. N.Y. 11572 ,418 108 513 117
10,0060026250_10.tif,INVOICE: HF5071-G ,389 190 521 199
11,0060026250_11.tif,BATE: 12/15/93 ,389 204 522 213
12,0060026250_12.tif,RE: PALI. MALI. HOLD INNFR CIRCLE PROCRAM PURCHASE ORDER If: M13870 ,42 232 557 241
13,0060026250_13.tif,F‘0 BOX: 5071 BRE PERMIT H474 ,43 246 288 255
14,0060026250_14.tif,=sa==ssss=Bass = ==B=Bi;=naa=B=ii!=aBn^=!ios==s==BarsaaTrBBB=BaBnB==«a==aees=asci ,41 290 571 296
15,0060026250_15.tif,ADVANCE FUNDS FOR BONDS ,119 424 281 433
16,0060026250_16.tif,"510,000.00 ",389 424 458 435
17,0060026250_17.tif,"TOTAL DUEilO,000.00 ",325 480 458 491
18,0060026250_18.tif,FUNDING 13 REQUIRED IN ADVANCE ,183 629 394 638
19,0060026250_19.tif,SI6-67d-S323 2IM3M137 ,421 849 534 857
20,0060026250_20.tif,Fa* 5IG-7«*-3!M) ,421 861 486 868
