,image_no,text,bb
0,0060204458_0.tif,03/23/94 10:29 ©212 779 4683 ,75 0 296 13
1,0060204458_1.tif,CASTLE UNDERWOOD ,368 0 471 11
2,0060204458_2.tif,10004 ,646 0 680 9
3,0060204458_3.tif,3KG AA4fl«CA. 79 FIITK AVENUE. NfW YOS<. NEW VC»< 10003 PHONE: 212-607.4C44 7aK; 21 2-C89-33o2 ,84 885 681 908
4,0060204458_4.tif,bkg america ,63 42 366 99
5,0060204458_5.tif,TO: Ted ParracK ,117 191 291 209
6,0060204458_6.tif,General Manager & ,202 206 344 225
7,0060204458_7.tif,Director of Brand Development ,203 221 423 240
8,0060204458_8.tif,TBWA ,203 241 250 256
9,0060204458_9.tif,"292 Madison Ave., 12th FI, ",204 254 391 274
10,0060204458_10.tif,"New Yorfc, NY 10017 ",205 272 355 291
11,0060204458_11.tif,FR: Marian Salzman/Dean DiGiuiio ,120 303 424 327
12,0060204458_12.tif,"DT: March 22,1994 ",121 341 319 360
13,0060204458_13.tif,RE: Thematic Ad Perception Testing ,122 369 435 393
14,0060204458_14.tif,INVOICE ,124 427 255 452
15,0060204458_15.tif,Professional foe (50% ol lota!) ,124 484 313 502
16,0060204458_16.tif,• Interviewing and analysis ,168 499 339 517
17,0060204458_17.tif,Project-related expenses (75% of total) ,126 544 370 564
18,0060204458_18.tif,• Recruitment & screening ,169 561 334 579
19,0060204458_19.tif,• Incentives ,169 579 244 593
20,0060204458_20.tif,• FadWes rental ,169 594 277 608
21,0060204458_21.tif,• AIrfaro ,170 611 223 624
22,0060204458_22.tif,• Meal stipend ,170 625 263 641
23,0060204458_23.tif,TOTAL ,128 686 182 702
24,0060204458_24.tif,Terms: Due upon receipt ,129 749 313 770
25,0060204458_25.tif,Tax ID#: 133680346 ,131 765 282 782
26,0060204458_26.tif,$22.000 00 ,541 476 613 490
27,0060204458_27.tif,"$21,670.75 ",541 538 615 552
28,0060204458_28.tif,"$43,678.75 ",548 677 624 693
