,image_no,text,bb
0,512984376_0.tif,"PROMOTIONAL MARKETING, INC. ",67 60 707 75
1,512984376_1.tif,152 WEST HURON STREET. CHICAGO. ILLINOIS 60610.312/94 ,68 88 641 97
2,512984376_2.tif,Ms. Susan King ,87 180 192 192
3,512984376_3.tif,Promotion Department ,87 196 237 208
4,512984376_4.tif,R.J. Reynolds Tobacco Co. ,86 211 273 223
5,512984376_5.tif,401 N. Main Street ,86 226 221 235
6,512984376_6.tif,"Winston-Salem, NC 27102 ",86 241 260 253
7,512984376_7.tif,QUOTATION ,497 151 565 162
8,512984376_8.tif,DATE: 4-20-87 ,436 180 549 190
9,512984376_9.tif,JOB NO.: 07137-C ,413 211 550 221
10,512984376_10.tif,PROJECT: Creative - 4 Brand ,406 241 633 251
11,512984376_11.tif,Intercept Coupon ,497 257 618 269
12,512984376_12.tif,For creative development In color layout format of recommendations ,87 332 587 345
13,512984376_13.tif,for a 4 brand consumer choice Intercept coupon flyer containing a ,87 348 579 360
14,512984376_14.tif,"$2.50 store coupon on either WINSTON, SALEM, CAMEL or VANTAGE, ",87 363 586 376
15,512984376_15.tif,along with a mall In offer of $6.00 additional savings. ,86 378 501 391
16,512984376_16.tif,TOTAL ,451 409 578 419
17,512984376_17.tif,Does not Include any art & mechanical preparation which will ,86 454 541 466
18,512984376_18.tif,be quoted separately. ,86 469 243 481
19,512984376_19.tif,/ ,683 355 719 401
20,512984376_20.tif,",200. ",659 409 692 421
21,512984376_21.tif,51298 4376 ,731 858 741 946
