,image_no,text,bb
0,2028726871_0.tif,iNBiFO liwiullui 6*>0fcJCl* Forichung Gm&H • FugQa'tl'tfM 3 • 5000 K0M9O ,89 261 377 271
1,2028726871_1.tif,CRC Contract Research Center B.V.B.A. ,90 282 406 293
2,2028726871_2.tif,Tollaan 101c ' ,90 296 226 307
3,2028726871_3.tif,"B-1932 Zaventera, St.^Stevens-Woluwe ",91 326 391 339
4,2028726871_4.tif,Belgien ,91 340 149 353
5,2028726871_5.tif,RECEIPT MAIL7 ■ ,596 70 711 88
6,2028726871_6.tif,REGISTER 4/ ,606 85 702 110
7,2028726871_7.tif,INBIFO Institut fur biologische Forschung GmbH ,88 136 401 151
8,2028726871_8.tif,• % ,276 152 283 155
9,2028726871_9.tif,» ,302 157 303 159
10,2028726871_10.tif,_ • ,282 163 288 166
11,2028726871_11.tif,Kaufmannische Verwaltung .. ,89 169 279 183
12,2028726871_12.tif,Vertragsforschung ,511 164 627 179
13,2028726871_13.tif,Telflfon (02203) 303-1 ,511 221 608 231
14,2028726871_14.tif,TMUx (02203( 303-362 ,511 232 619 241
15,2028726871_15.tif,Telex 6874 675 tntvd . ,512 243 618 251
16,2028726871_16.tif,4 ,659 192 661 196
17,2028726871_17.tif,"0»«sone< b<in» AG KOln . .""w‘ ",512 259 678 269
18,2028726871_18.tif,Klo. 0392274 100 »BLZ 37080040) ,512 269 659 279
19,2028726871_19.tif,SuoispaiKasse Kom • ’ • ,512 282 673 291
20,2028726871_20.tif,"Kto. 30122 (54 (BLZ 3 70 50198) "">■ ",512 290 680 302
21,2028726871_21.tif,PosiQuoami Kotn ' • V •' ,512 303 678 314
22,2028726871_22.tif,Klo. 132082-504 (BIZ 37010050) ,512 315 659 324
23,2028726871_23.tif,/ ,711 330 717 348
24,2028726871_24.tif,'• ft ,621 360 640 366
25,2028726871_25.tif,* * ,643 377 650 381
26,2028726871_26.tif,UvZ*tfw> • - ,512 359 590 366
27,2028726871_27.tif,• • • • * ,545 367 577 370
28,2028726871_28.tif,Sciwfean ... ,525 372 629 383
29,2028726871_29.tif,UnHiZi^n PST/IBM 56 .WM '. ,512 384 707 396
30,2028726871_30.tif,flaf.No. ,512 401 545 410
31,2028726871_31.tif,K<^ ,513 427 543 460
32,2028726871_32.tif,14 .(Met. 91 ,581 427 659 439
33,2028726871_33.tif,RECHNUNG ,92 488 172 499
34,2028726871_34.tif,"• * Nr.:. 91056 V'. .. . , ; .1 ",221 484 514 501
35,2028726871_35.tif,Be ZiMutvq txtie «n$at*n ,243 501 350 511
36,2028726871_36.tif,1 .v k ,519 484 673 492
37,2028726871_37.tif,Pf#* * T:: •• ' ,583 491 674 499
38,2028726871_38.tif,"dm \r,, ",586 499 646 512
39,2028726871_39.tif,Beu Ihre ,92 526 175 537
40,2028726871_40.tif,. •» • • • *. ,306 518 509 521
41,2028726871_41.tif,• _ • ■ • \ ,205 521 495 524
42,2028726871_42.tif,Bestellung durch . .'•* • ‘ • . ,186 528 502 541
43,2028726871_43.tif,... • • • • .* i ,523 517 633 522
44,2028726871_44.tif,**• • * ■ • ,581 526 673 530
45,2028726871_45.tif,"*, . • * . . • ",568 538 664 542
46,2028726871_46.tif,Herrn Van Den Bulcke ,143 542 314 553
47,2028726871_47.tif,: ,505 547 507 553
48,2028726871_48.tif,", A ",462 578 487 593
49,2028726871_49.tif,Sie erhalten am 14.Okt.91 durch unseren ,91 614 425 625
50,2028726871_50.tif,"Mitarbeiter, Herrn E. Pionka: ",90 628 338 640
51,2028726871_51.tif,l^Stuck HAHLE-Kompressor Golf 440/40 ,92 657 399 672
52,2028726871_52.tif,mit ZubehSr gema£ beiliegendem . ,159 672 428 685
53,2028726871_53.tif,• Lieferschein ,135 686 262 697
54,2028726871_54.tif,•i ••• i * • • . * * • ,211 705 366 709
55,2028726871_55.tif,<5 waren-nr. fliliiflM ,144 713 324 732
56,2028726871_56.tif,"Lieierung ab Kdln, Traneportversicherung ",90 758 433 772
57,2028726871_57.tif,ist durch uns gedeckt.-.. • ’’ * ,91 773 416 786
58,2028726871_58.tif,"(• , • .-■■»*. • . • ‘ - ",86 793 434 806
59,2028726871_59.tif,Zollabfertigung durch d^e Spedition ,91 803 391 816
60,2028726871_60.tif,"Ziegler S.A., B-Eynattre& ",91 814 298 831
61,2028726871_61.tif,O’ • ,448 646 468 653
62,2028726871_62.tif,. * 'i ,465 766 503 772
63,2028726871_63.tif,. -A E ,466 779 513 801
64,2028726871_64.tif,W ,458 824 472 829
65,2028726871_65.tif,»* ^ ,457 831 468 836
66,2028726871_66.tif,'x-.- ,651 568 675 579
67,2028726871_67.tif,i 1 ,631 657 642 662
68,2028726871_68.tif,"1.900,-- • ",583 687 666 700
69,2028726871_69.tif,A • • ;%• ,606 733 638 738
70,2028726871_70.tif,t ; ; .*• . ^ • ,538 782 695 791
71,2028726871_71.tif,. • V V . •// \ .? * 4: ,522 817 673 825
