,image_no,text,bb
0,2040687664_0.tif,PLEASE MAIL REMITTANCE TO ,29 55 194 65
1,2040687664_1.tif,"LEO BURNETT COMPANY, INC. ",29 70 193 80
2,2040687664_2.tif,P.O. BOX SI451 ,70 87 150 96
3,2040687664_3.tif,CHICAGO. ILLINOIS 60693 ,43 102 181 112
4,2040687664_4.tif,PHILIP MORRIS INC. ,10 142 152 154
5,2040687664_5.tif,"NEW YORK, NEW YORK ",10 158 155 171
6,2040687664_6.tif,LEO BURNETT U.S.A. ,312 60 516 75
7,2040687664_7.tif,A DIVISION OF I.EO BURNETT COMPANY. INC. ,312 80 518 88
8,2040687664_8.tif,ADVERTISING ,362 92 464 101
9,2040687664_9.tif,PRUDENTIAL PLAZA • CHICAGO. 1LLI NOIS 60601 • 312-S65-S959 ,252 105 577 115
10,2040687664_10.tif,CORPORATE ,11 207 81 217
11,2040687664_11.tif,MED ,337 238 359 246
12,2040687664_12.tif,SCHEDULE NO. ,403 237 486 245
13,2040687664_13.tif,INVOICE NUMBER ,528 236 620 245
14,2040687664_14.tif,NVOICE DATE ,630 236 700 245
15,2040687664_15.tif,DUE DATE ,709 236 764 244
16,2040687664_16.tif,PA> ,779 236 793 244
17,2040687664_17.tif,12-53-0020 ,531 255 609 267
18,2040687664_18.tif,12-31-82 ,628 254 689 267
19,2040687664_19.tif,01-15-83 ,706 253 769 266
20,2040687664_20.tif,0 ,786 254 793 265
21,2040687664_21.tif,REFERENCE ,18 279 76 288
22,2040687664_22.tif,NUNBER ,27 291 68 300
23,2040687664_23.tif,DESCRIPTION ,302 285 394 293
24,2040687664_24.tif,1982 ALLOWANCE PER AGREEMENT ,96 368 319 382
25,2040687664_25.tif,LESS JULY CREDIT ,95 400 223 412
26,2040687664_26.tif,NET AMOUNT DUE LEO BURNETT ,136 431 345 443
27,2040687664_27.tif,"$783,250.00 ",443 366 530 380
28,2040687664_28.tif,"861,850.00 ",451 397 530 411
29,2040687664_29.tif,GROSS ,654 276 687 284
30,2040687664_30.tif,AMOUNT ,648 288 694 296
31,2040687664_31.tif,CASH ,752 275 781 283
32,2040687664_32.tif,DISCOUNT ,739 287 793 296
33,2040687664_33.tif,"78,600.00 ",637 428 707 442
34,2040687664_34.tif,TOTAL ,552 875 586 883
35,2040687664_35.tif,to ,764 688 774 695
36,2040687664_36.tif,O ,764 697 774 703
37,2040687664_37.tif,o ,765 715 774 722
38,2040687664_38.tif,0- ,765 724 775 731
39,2040687664_39.tif,Co ,765 733 775 740
40,2040687664_40.tif,-J ,765 742 776 750
41,2040687664_41.tif,O' ,766 752 775 758
42,2040687664_42.tif,o*- ,766 761 776 768
43,2040687664_43.tif,"$78,600.00 ",635 870 713 883
44,2040687664_44.tif,"FORM M0 'T.r*"" 5/77 ",28 963 129 976
