,image_no,text,bb
0,2041597671_2041597672_0.tif,0S-O3-1S94 09:39 ,115 14 233 24
1,2041597671_2041597672_1.tif,—. a<z/ as ,736 12 786 18
2,2041597671_2041597672_2.tif,2127532304 \R_ PROPERTIES INT'L ,272 11 606 23
3,2041597671_2041597672_3.tif,gjk LEO BURNETT U.8A ,315 24 537 50
4,2041597671_2041597672_4.tif,API * ovvxm o* lq hjuctt commny. wt ,315 40 535 57
5,2041597671_2041597672_5.tif,™P ADVERTISING ,315 55 489 73
6,2041597671_2041597672_6.tif,26 WEST WACKEJl CTIVR. CHICAGO. !LLI>0(8 80641 • 3'J-220-686» ,299 75 599 85
7,2041597671_2041597672_7.tif,SPACE ORDER NO. 10PK-GAMED -12 MAGAZINE ,93 114 433 128
8,2041597671_2041597672_8.tif,Data 06/11/93 PAGE 1 ,93 128 354 143
9,2041597671_2041597672_9.tif,Advartlaar PHILIP MORRIS INC ,93 144 331 156
10,2041597671_2041597672_10.tif,Contract Year 09/01/93 THRU C8/31/S4 ,94 172 387 186
11,2041597671_2041597672_11.tif,Discount Laval ,94 190 173 200
12,2041597671_2041597672_12.tif,Last tflsney commlsalon 15.CO%on you ,94 203 334 216
13,2041597671_2041597672_13.tif,Cash dlaoount 2.00% on nat ,155 218 323 228
14,2041597671_2041597672_14.tif,10 DAYS ,199 232 253 242
15,2041597671_2041597672_15.tif,To tha publlahar of: ,543 112 657 122
16,2041597671_2041597672_16.tif,GAME DAY MAGAZINE ,467 128 599 137
17,2041597671_2041597672_17.tif,MR. GERALD GERARDIELLO ,466 140 639 152
18,2041597671_2041597672_18.tif,NATIONAL SALES MANAGER ,467 155 639 166
19,2041597671_2041597672_19.tif,NATIONAL FOOTBALL LEAGUE ,468 169 656 181
20,2041597671_2041597672_20.tif,410 PARK AVENUE ,468 185 584 196
21,2041597671_2041597672_21.tif,NEW YORK NY 10022 ,468 199 694 210
22,2041597671_2041597672_22.tif,DATE SPACE/CCLOR/BLEED ,160 316 356 329
23,2041597671_2041597672_23.tif,MAIL INVOICE TO: Accounting Oapartmont-Saotlon a ,506 284 823 298
24,2041597671_2041597672_24.tif,PRODUCT NOTES VENDOR COST ,437 313 735 325
25,2041597671_2041597672_25.tif,"SEP 93 10 SACK COVER 4/C BLEED 10-MARLB0R0 01 161,840.00 ",145 385 728 402
26,2041597671_2041597672_26.tif,POS/ED: 1993 SEASON ,241 403 413 415
27,2041597671_2041597672_27.tif,NOTE-01* GAME DAY PACKAGE INCLUDESl ,232 432 513 443
28,2041597671_2041597672_28.tif,OPFICIAL NFL SUPERSOWL XXVI2I ,311 445 539 458
29,2041597671_2041597672_29.tif,GAME DAY FRCGRAK BACK COVER. ,313 460 530 473
30,2041597671_2041597672_30.tif,HAWAII PRO BOWL GAMS DAY PROGRAM ,313 474 563 487
31,2041597671_2041597672_31.tif,SACK COVER. ,313 491 397 501
32,2041597671_2041597672_32.tif,TEAM NFL BACK COVER ,313 504 462 516
33,2041597671_2041597672_33.tif,PLEASE SIGN AND RETURN THE ATTACHED DUPLICATE ,101 749 415 761
34,2041597671_2041597672_34.tif,THU l»ACt 0*Dt« II tUIJCCT TO III CCHOTrTlONt HCMON AHO THE AAAA ,101 765 414 776
35,2041597671_2041597672_35.tif,eoaomoia co»*aicht mi. ,101 776 219 784
36,2041597671_2041597672_36.tif,THU I*ACt 0»3tA It IUB.ICT TO THI ALIlltMIVI MMUIf«T.TC«l THAT ,101 795 409 805
37,2041597671_2041597672_37.tif,"AATI8. mCalOiftO OlfCO-HTi. |TC, Am W C0**0*MtTV WfTM AWV QOVtM* ",101 803 409 813
38,2041597671_2041597672_38.tif,yinTALiV M»oit3 Mi« Hum on moulationi m imict s-**g tni tun ,101 811 421 821
39,2041597671_2041597672_39.tif,">1 I r aCC onotn, AXr.^DI ft UAZt ct A*r M CCI CHAMID wh<h ",116 818 431 829
40,2041597671_2041597672_40.tif,• I « U!fll zt f-I A.;0»Ali! MTf. CTC ,106 829 293 837
41,2041597671_2041597672_41.tif,CDZZZJ.'UVJl ,561 673 634 685
42,2041597671_2041597672_42.tif,"""PUF-.ur.rr t:> r-'/s ’ ' ",473 698 607 708
43,2041597671_2041597672_43.tif,"r. iur • •' "" "" • • ",473 708 666 720
44,2041597671_2041597672_44.tif,cvf •• •• ••-••• • •• • • • • ,473 721 636 732
45,2041597671_2041597672_45.tif,v*. r- : • • • • ,475 733 607 743
46,2041597671_2041597672_46.tif,• W. ,745 702 775 710
47,2041597671_2041597672_47.tif,. •• • - ,505 782 640 789
48,2041597671_2041597672_48.tif,A v•*##•*• • • • • ,477 793 557 801
49,2041597671_2041597672_49.tif,ALL . ... V ■■ iV.CL .-V —* if uOi LL I'CUYWfMC ,478 803 800 822
50,2041597671_2041597672_50.tif,"UPPu..i« "">»■< OiH*-.. **.0 r..aw AU. ",478 822 680 836
51,2041597671_2041597672_51.tif,tenu^ezv mv. •/• i ,103 930 194 938
52,2041597671_2041597672_52.tif,LEO BURNETT U.S.Ap ,475 903 644 917
53,2041597671_2041597672_53.tif,ORIGINAL ,435 919 510 930
54,2041597671_2041597672_54.tif,2041597671 ,805 751 822 835
