,image_no,text,bb
0,2044146550_0.tif,Advertising Distributors Invoice no. 31703 ,42 32 469 58
1,2044146550_1.tif,"of America Inc. Date October 24, 1985 ",43 55 481 75
2,2044146550_2.tif,230 Adams Avenue ,43 89 185 103
3,2044146550_3.tif,"Hauppauge, New York 11788 ",44 104 239 121
4,2044146550_4.tif,516/231-5700 ,44 130 139 146
5,2044146550_5.tif,Your order no. ,281 84 382 97
6,2044146550_6.tif,Our job no. p 600 ,282 106 420 122
7,2044146550_7.tif,TERMS: Net Cash on preser.' atton ,282 127 518 144
8,2044146550_8.tif,"Philip Morris, U.S.A. ",144 168 329 184
9,2044146550_9.tif,120 Park Avenue ,144 185 277 196
10,2044146550_10.tif,"New York, New York 10017 ",143 198 357 213
11,2044146550_11.tif,"Att: Ms. Nancy Brennan, ",144 230 348 244
12,2044146550_12.tif,Brand Manager ,190 245 305 258
13,2044146550_13.tif,RE: MERIT-COUPON PROMOTION ,145 320 378 332
14,2044146550_14.tif,"SAN DIEGO,CAL.-ALBUQUERQUE,NEW MEX.-AMARILLO/LUBBOCK,TEX. ",181 330 690 346
15,2044146550_15.tif,IMPRESS FUND ,300 364 406 375
16,2044146550_16.tif,Estimated advance needs for payment of initial ,146 391 558 409
17,2044146550_17.tif,"40,000 telephone calls @ $1.60 Per Call $64,000.00 ",147 406 684 424
18,2044146550_18.tif,Estimated advance needs for payment of initial ,146 437 558 454
19,2044146550_19.tif,"40,000 Mailings - First Class Postage @ 22C ea. 8,800.00 ",147 451 684 469
20,2044146550_20.tif,TOTAL INVOICE ,272 485 388 496
21,2044146550_21.tif,"$72,800/00 ",597 481 684 493
22,2044146550_22.tif,NOTE: Full Accounting for all funds advanced will accompany ,148 557 677 576
23,2044146550_23.tif,the ADofA Invoice. r ,202 573 671 588
24,2044146550_24.tif,ORIGINAL ,372 963 427 972
25,2044146550_25.tif,2044146550 ,721 836 733 928
