,image_no,text,bb
0,512985656_512985715_0.tif,* ,44 66 52 72
1,512985656_512985715_1.tif,McCANN-ERICKSON ,269 48 516 71
2,512985656_512985715_2.tif,485 LEXINGTON AVENUE ,297 82 479 92
3,512985656_512985715_3.tif,NEW YORK. NY ,333 105 442 114
4,512985656_512985715_4.tif,10017-0000 ,343 115 433 125
5,512985656_512985715_5.tif,PEQDUCIIQN BILL ,324 138 469 149
6,512985656_512985715_6.tif,PAGE 1 ,690 83 770 92
7,512985656_512985715_7.tif,BILL NUMBER 04-0392 ,599 105 771 115
8,512985656_512985715_8.tif,BILL DATE 15APR87 ,599 116 771 127
9,512985656_512985715_9.tif,CLIENT RJT ,33 171 131 181
10,512985656_512985715_10.tif,PRODUCT CL ,33 182 122 192
11,512985656_512985715_11.tif,MEDIA it ,33 194 114 204
12,512985656_512985715_12.tif,R.J. REYNOLDS TOBACCO ,151 172 341 181
13,512985656_512985715_13.tif,CAMEL LIGHTS ,151 183 259 193
14,512985656_512985715_14.tif,BILLBOARD ,151 194 232 204
15,512985656_512985715_15.tif,BILL R.J. REYNOLDS ,452 172 616 182
16,512985656_512985715_16.tif,TO? 401 NORTH MAIN STREET ,452 183 688 194
17,512985656_512985715_17.tif,• WINS!0N-8ALEM NC ,487 195 707 205
18,512985656_512985715_18.tif,27102-0000 ,498 206 588 216
19,512985656_512985715_19.tif,JOB B7C018 ,33 240 159 250
20,512985656_512985715_20.tif,CLIENT REFERENCE ,33 274 176 284
21,512985656_512985715_21.tif,"B7CLC.018A ""FIRESTICK / LIGHT8"" ",197 240 469 250
22,512985656_512985715_22.tif,"30 SHEET POSTER FEB. 16 - MAR. 31, 1987 ",197 251 561 263
23,512985656_512985715_23.tif,B7CLC018A BUDGET CODE 047246008070855 ,197 275 707 285
24,512985656_512985715_24.tif,ui ,740 212 749 218
25,512985656_512985715_25.tif,H* ,740 221 749 227
26,512985656_512985715_26.tif,ro ,740 230 749 236
27,512985656_512985715_27.tif,'O ,740 239 749 246
28,512985656_512985715_28.tif,CO ,740 248 749 255
29,512985656_512985715_29.tif,cn ,740 267 749 273
30,512985656_512985715_30.tif,O' ,740 275 749 282
31,512985656_512985715_31.tif,ui ,740 285 749 291
32,512985656_512985715_32.tif,O' ,740 294 750 300
33,512985656_512985715_33.tif,DESCRIPTION ,33 434 132 444
34,512985656_512985715_34.tif,NET AMOUNT ,325 434 415 444
35,512985656_512985715_35.tif,COMMISSION ,434 435 525 445
36,512985656_512985715_36.tif,TAX ,581 435 607 445
37,512985656_512985715_37.tif,TOTAL ,718 436 762 445
38,512985656_512985715_38.tif,33095 ,33 479 78 489
39,512985656_512985715_39.tif,MACNAUGHTON LITHOGRAPH CQ.1NC. ,33 490 303 500
40,512985656_512985715_40.tif,y ,604 446 626 472
41,512985656_512985715_41.tif,682.74^(^4 ,553 474 634 510
42,512985656_512985715_42.tif,AT ,650 476 671 492
43,512985656_512985715_43.tif,682.74 ,709 480 762 490
44,512985656_512985715_44.tif,33895 ,33 513 78 523
45,512985656_512985715_45.tif,MACNAUGHTON LITHOGRAPH CO.INC. ,33 524 303 534
46,512985656_512985715_46.tif,135.65 70 ,554 514 634 524
47,512985656_512985715_47.tif,Pin ,652 507 678 523
48,512985656_512985715_48.tif,135.65 ,710 514 763 524
49,512985656_512985715_49.tif,48 PRUD.CU HER ,34 547 214 558
