,image_no,text,bb
0,2084022143_0.tif,LEO BURNETT U.S.A. ,70 68 229 78
1,2084022143_1.tif,"A DIVISION OF 1*0 BUINiri CUMI-AMY, INC. ",70 80 230 86
2,2084022143_2.tif,ADVERTISING ,114 90 186 98
3,2084022143_3.tif,NEWSPAPER ESTIMATE RECAP - PNC* ,363 102 578 109
4,2084022143_4.tif,PERIOD ' DATE 09/13/96 ,398 120 577 130
5,2084022143_5.tif,01/01/06 TO 12/31/96 PAGE 1 ,352 130 577 139
6,2084022143_6.tif,CLIENT: P.M. INC. OFFICE: 10 OESC: 703A MILITARY NEWSPAPERS ,145 151 571 159
7,2084022143_7.tif,EST NO: 6C04 REVISES EST OTO 07/12/96 ,145 160 374 169
8,2084022143_8.tif,TOTALS 8Y MRKT/S ZON /PROOUCT/MONTII ,144 200 350 209
9,2084022143_9.tif,WRKT/S:ZON ,474 191 531 199
10,2084022143_10.tif,RCO-SEATTLE ,474 212 536 218
11,2084022143_11.tif,PRODUCT ,186 250 225 257
12,2084022143_12.tif,PERIOD ,268 250 302 257
13,2084022143_13.tif,EST AMT ,351 240 391 247
14,2084022143_14.tif,AMOUNT ,351 250 385 257
15,2084022143_15.tif,EST AMT ,439 241 479 247
16,2084022143_16.tif,CHANGE ,439 250 472 257
17,2084022143_17.tif,EST AMT ,531 241 571 247
18,2084022143_18.tif,LESS C/D ,520 250 565 258
19,2084022143_19.tif,10-MARL30R0 ,163 270 225 277
20,2084022143_20.tif,• ,162 283 165 285
21,2084022143_21.tif,FE8 1996 ,262 270 308 277
22,2084022143_22.tif,QUARTER 1 ,262 280 313 287
23,2084022143_23.tif,1.163.23 ,352 270 397 278
24,2084022143_24.tif,1.163.23 ,352 280 397 288
25,2084022143_25.tif,"1,163.23 ",526 270 571 278
26,2084022143_26.tif,1. 163.23 ,526 281 571 288
27,2084022143_27.tif,MAY ,262 300 278 306
28,2084022143_28.tif,JUN ,262 310 279 317
29,2084022143_29.tif,QUARTER 2 ,262 320 314 327
30,2084022143_30.tif,1.979.71 ,352 300 396 308
31,2084022143_31.tif,"1,163.23 ",352 310 397 318
32,2084022143_32.tif,3.142.94 ,351 320 396 327
33,2084022143_33.tif,"1,979.71 ",526 300 570 308
34,2084022143_34.tif,1.163.23 ,526 311 571 318
35,2084022143_35.tif,3.142.94 ,525 320 571 328
36,2084022143_36.tif,OUL ,262 340 278 347
37,2084022143_37.tif,AUG ,262 350 278 357
38,2084022143_38.tif,SEP ,262 359 278 366
39,2084022143_39.tif,QUARTER 3 ,262 369 314 377
40,2084022143_40.tif,1.163.23 ,352 340 396 347
41,2084022143_41.tif,1.163.23 ,352 350 396 358
42,2084022143_42.tif,1.163.23 ,351 359 396 367
43,2084022143_43.tif,3.489.69 ,350 369 396 377
44,2084022143_44.tif,1.163.23 ,526 341 570 348
45,2084022143_45.tif,1.163.23 ,526 350 570 358
46,2084022143_46.tif,1.163.23 ,526 360 570 368
47,2084022143_47.tif,3.489.69 ,525 370 570 377
48,2084022143_48.tif,TOTAL ,273 389 302 396
49,2084022143_49.tif,"7,795.86 ",350 389 396 397
50,2084022143_50.tif,"7,795.86 ",525 389 570 397
51,2084022143_51.tif,FORM MO IA REV 04-14-83 ,34 895 139 902
52,2084022143_52.tif,2084022143 ,645 719 664 805
