,image_no,text,bb
0,2044402070_0.tif,^errvaoat Wamatn Pier 5 San fVanc<scc California S4II1 Te!eot>cx'e *»!5 955 >2(X) Canie Lan3os«n To e* 279738 Wi.ASP ,122 971 654 981
1,2044402070_1.tif,LANDOR ASSOCIATES ,317 87 457 97
2,2044402070_2.tif,S' a;eg*c Oes^n Con^iitHoto ,325 103 451 112
3,2044402070_3.tif,INVOICE ,352 137 423 149
4,2044402070_4.tif,invoice No ,54 188 105 196
5,2044402070_5.tif,08347 ,87 198 129 209
6,2044402070_6.tif,Date ,82 222 105 230
7,2044402070_7.tif,30 AUGUST 1985 ,88 243 240 254
8,2044402070_8.tif,Project No ,52 256 105 267
9,2044402070_9.tif,018023 ,87 273 139 284
10,2044402070_10.tif,To ,95 291 105 300
11,2044402070_11.tif,PHILIP MORRIS INCORP. ,87 304 274 315
12,2044402070_12.tif,120 PARK AVENUE ,87 318 221 330
13,2044402070_13.tif,"NEW YORK, N.Y. 10017 ",87 335 377 346
14,2044402070_14.tif,ATTN:MR.FRED DELLA CROSSE ,87 349 313 360
15,2044402070_15.tif,■-n m ,533 291 637 328
16,2044402070_16.tif,V. w ^ I ,571 328 609 337
17,2044402070_17.tif,FOR PROFESSIONAL SERVICES RENDERED IN CONNECTION WITH ,87 455 571 466
18,2044402070_18.tif,DESIGN DEVELOPMENT FOR: ,87 470 293 481
19,2044402070_19.tif,VIRGINIA SLIMS ULTRA LIGHTS 100'S FLIP-TOP 30X REG/MEN ,87 485 580 498
20,2044402070_20.tif,"BUDGET: $18,500 +OR- 20% O/C PRESENTATION ",88 515 470 527
21,2044402070_21.tif,"$21,345.00 ",602 547 689 559
22,2044402070_22.tif,"9,250.00) ",620 561 697 574
23,2044402070_23.tif,"$12,095.00 ",602 592 689 604
24,2044402070_24.tif,PROFESSIONAL SERVICES FEES ,161 545 397 556
25,2044402070_25.tif,LESS PREVIOUSLY BILLED ( ,161 560 569 572
26,2044402070_26.tif,BALANCE ,161 590 222 600
27,2044402070_27.tif,NOTE: ADDITIONAL OUT-OF-POCKET EXPENSES TO BE BILLED ,89 848 573 860
28,2044402070_28.tif,UPON RECEIPT OF SUPPLIER INVOICES ,153 864 453 875
29,2044402070_29.tif,"TOTAL AMOUNT THIS INVOICE $12,095.00 ",90 894 690 907
30,2044402070_30.tif,2044402070 ,709 737 720 826
