,image_no,text,bb
0,99380808_0809_0.tif,Bozcll ,334 74 417 101
1,99380808_0809_1.tif,40 KEST 23RD STREET ,308 120 413 127
2,99380808_0809_2.tif,NEW YORK. NY 10010-5201 ,308 130 435 137
3,99380808_0809_3.tif,INVOICE CATE DEC11/01 INVOICE PR12-318793 ,86 150 612 159
4,99380808_0809_4.tif,DUE DATE DEC 31/01 PASB 1 ,85 160 601 169
5,99380808_0809_5.tif,C01EXT ,85 183 118 189
6,99380808_0809_6.tif,PRODUCT ,86 193 123 199
7,99380808_0809_7.tif,JOB NUN ,85 203 123 209
8,99380808_0809_8.tif,PISCAD YR ,85 213 134 219
9,99380808_0809_9.tif,URL LORILIARD TOBACCO COMPANY INC. ,158 181 355 189
10,99380808_0809_10.tif,YSPP YOUTH SMOKING PREVENTION PROG. ,158 191 355 199
11,99380808_0809_11.tif,H71J4 Parent Ad - Girl Kiaa Boo-Boo ,157 202 351 209
12,99380808_0809_12.tif,2001 ,158 213 177 219
13,99380808_0809_13.tif,bDRILLARD TOBACCO COMPANY INC. ,447 180 610 187
14,99380808_0809_14.tif,YOUTH SMOKING PREVENTION PRGM. ,447 191 610 197
15,99380808_0809_15.tif,"714 CRBEN VALLEY RD, BOX 10529 ",447 201 612 208
16,99380808_0809_16.tif,GREENSBORO NC 27404 ,446 211 555 218
17,99380808_0809_17.tif,ATTNs JORDAN BR8SSLRR ,446 221 562 227
18,99380808_0809_18.tif,Thj. is a Pins! Bill ,84 253 194 260
19,99380808_0809_19.tif,Non C»™ioalcnabl« cnasgoE ,84 273 228 281
20,99380808_0809_20.tif,Coomiasionabl* Charges ,84 294 205 302
21,99380808_0809_21.tif,Agency Coonisalon ,84 314 178 323
22,99380808_0809_22.tif,Invoice Aaount ,85 335 161 341
23,99380808_0809_23.tif,PLEASE PAY THIS AMOUNT 3S1.81 ,267 354 427 361
24,99380808_0809_24.tif,Invoice Amt ,552 251 611 258
25,99380808_0809_25.tif,351.81 ,579 272 611 278
26,99380808_0809_26.tif,0.00 ,591 293 611 299
27,99380808_0809_27.tif,0.00 ,590 313 611 319
28,99380808_0809_28.tif,351.81 ,579 333 611 339
29,99380808_0809_29.tif,Previously Silled ,82 547 176 555
30,99380808_0809_30.tif,PS10-017783 OCT05/01 1640.00 ,82 557 247 565
31,99380808_0809_31.tif,PP11-019019 MOV06/01 $299.44 ,82 567 247 575
32,99380808_0809_32.tif,T-SH+S-JFRl ,437 546 559 555
33,99380808_0809_33.tif,502ELL WORLDWIDE. INC. ,438 557 557 563
34,99380808_0809_34.tif,P.0. BOX 198261 ,438 567 520 573
35,99380808_0809_35.tif,ATfANTA. GA 30384-8261 ,437 577 558 584
36,99380808_0809_36.tif,ORIGINAL ,346 910 402 919
37,99380808_0809_37.tif,99380808 ,666 746 683 841
