,image_no,text,bb
0,504023473_504023487_0.tif,RJRT FORM 1034 REV. 10/83 ,8 987 142 996
1,504023473_504023487_1.tif,PURCHASE ORDER ,28 21 135 32
2,504023473_504023487_2.tif,VENPCJ'S COPY ,28 39 126 56
3,504023473_504023487_3.tif,Sheet No. 1 of 1 of 15 ,15 67 159 79
4,504023473_504023487_4.tif,ADVO 0-05 ,104 95 167 106
5,504023473_504023487_5.tif,'n\~^ ,297 9 332 18
6,504023473_504023487_6.tif,R.J. Reynolds Tobacco Company ,255 36 574 61
7,504023473_504023487_7.tif,Purchasing Department HNWjeh ,255 58 541 75
8,504023473_504023487_8.tif,Winston-Salem. N. C. 27102 ,255 75 447 89
9,504023473_504023487_9.tif,Purchase Order ,637 33 723 43
10,504023473_504023487_10.tif,No. 84-03709 ,636 45 746 58
11,504023473_504023487_11.tif,Date 6/1/84 ,636 59 730 73
12,504023473_504023487_12.tif,File Ref. ,15 100 59 110
13,504023473_504023487_13.tif,To: T ,17 141 76 159
14,504023473_504023487_14.tif,IMPOffTAKTl Akk NU«#fM ,625 105 768 112
15,504023473_504023487_15.tif,ntOUtttffO MUIT AMIAM ON Akk ,625 114 769 120
16,504023473_504023487_16.tif,OOCUMKNTf AND AACAAOtfl ,625 122 733 128
17,504023473_504023487_17.tif,L ,62 220 77 237
18,504023473_504023487_18.tif,Donnelley Marketing ,105 142 252 156
19,504023473_504023487_19.tif,1515 Summer Street ,105 157 243 169
20,504023473_504023487_20.tif,"Stanford, CT 06905 ",105 172 253 186
21,504023473_504023487_21.tif,Attn: Mr. John V. Sydor ,105 201 292 216
22,504023473_504023487_22.tif,“1 F.O.B. ,382 137 442 153
23,504023473_504023487_23.tif,Terms ,410 172 444 181
24,504023473_504023487_24.tif,N/A ,496 136 519 149
25,504023473_504023487_25.tif,See Belov ,495 169 567 180
26,504023473_504023487_26.tif,"June 4, 1984 ",496 199 589 212
27,504023473_504023487_27.tif,"_J Shipping Date thru July 31, 198 1 * ",382 212 638 233
28,504023473_504023487_28.tif,Confirming ,637 171 697 182
29,504023473_504023487_29.tif,On ,638 187 653 196
30,504023473_504023487_30.tif,With ,637 202 663 211
31,504023473_504023487_31.tif,; n/a ,2 260 128 282
32,504023473_504023487_32.tif,r ,4 293 6 300
33,504023473_504023487_33.tif,Ship Via ,271 246 317 258
34,504023473_504023487_34.tif,Inquiry No. ,490 244 548 256
35,504023473_504023487_35.tif,02626-HNV ,503 259 574 270
36,504023473_504023487_36.tif,Requisition No. ,660 242 741 254
37,504023473_504023487_37.tif,TBO-52484 ,677 257 746 269
38,504023473_504023487_38.tif,AC Q4r-73^3200-8621-855-84609 ,271 282 480 305
39,504023473_504023487_39.tif,Vendor No. ,489 280 550 291
40,504023473_504023487_40.tif,35082007 ,505 291 566 302
41,504023473_504023487_41.tif,BUV ?90 ,586 279 631 302
42,504023473_504023487_42.tif,Job Order No ,661 278 734 289
43,504023473_504023487_43.tif,Item ,10 323 33 332
44,504023473_504023487_44.tif,Quantity ,43 322 90 334
45,504023473_504023487_45.tif,Commodity Number ,120 321 226 332
46,504023473_504023487_46.tif,Commodity Description ,270 320 396 331
47,504023473_504023487_47.tif,Price ,664 316 690 325
48,504023473_504023487_48.tif,This Contract iss ,130 357 260 368
49,504023473_504023487_49.tif,hereinafter refer ,129 371 261 383
50,504023473_504023487_50.tif,"in Stanford, Conn ",130 387 262 400
51,504023473_504023487_51.tif,"Company, herelnaf ",131 401 261 414
52,504023473_504023487_52.tif,below in Section ,130 417 253 428
53,504023473_504023487_53.tif,"ed as a basic agreement for Donnelley Marketing, ",270 351 642 369
54,504023473_504023487_54.tif,"ed to ae ""DM"" with principal offices ",270 368 550 384
55,504023473_504023487_55.tif,"ctlcut, to conduct for R. J. Reynolds Tobacco ",269 382 623 399
56,504023473_504023487_56.tif,"er referred to as ""RJR"", the program outlined ",270 396 623 413
57,504023473_504023487_57.tif,I. Scope of Ai slgnment ,146 445 333 459
58,504023473_504023487_58.tif,"i216,600.00 ",679 347 763 363
59,504023473_504023487_59.tif,RJR engage DM as an Independent contractor to ,184 474 543 490
60,504023473_504023487_60.tif,"develop, it plenent and manage a WINSTON Business Building ",184 488 632 506
61,504023473_504023487_61.tif,In Store Couponing Program during the period ,186 502 528 526
