,image_no,text,bb
0,2084022136_0.tif,LEO BURNETT U.S.A. ,67 69 224 79
1,2084022136_1.tif,A MVMIOH «r l tO »Urni*TT CDMtAIT. IMG. ,68 82 225 88
2,2084022136_2.tif,ADVERTISING ,111 92 182 100
3,2084022136_3.tif,NEWSPAPER ,355 103 407 109
4,2084022136_4.tif,ESTIMATE RECAP - PNOS ,445 104 574 110
5,2084022136_5.tif,PERIOD DATE 09/13/96 ,391 121 574 130
6,2084022136_6.tif,01/01/96 TO 12/31/96 PAGE 1 ,344 131 573 140
7,2084022136_7.tif,CLIENT: P.M. INC. OFFICE: 10 DESC: 703A MILITARY NEWSPAPERS ,141 151 568 160
8,2084022136_8.tif,EST NO: 6004 REVISES EST DTO 07/12/96 ,142 161 366 169
9,2084022136_9.tif,TOTALS 8Y MRKT/S ZON /PRODUCT/MONTH ,141 200 343 209
10,2084022136_10.tif,NRKT/S:ZON ,468 191 526 199
11,2084022136_11.tif,300-OMAHA ,468 212 520 219
12,2084022136_12.tif,EST AMT EST AMT EST AMT ,344 241 567 248
13,2084022136_13.tif,PRQOUCT ,181 250 220 257
14,2084022136_14.tif,PERIOD ,262 250 295 257
15,2084022136_15.tif,AMOUNT ,344 250 377 257
16,2084022136_16.tif,CHANGE ,432 250 466 257
17,2084022136_17.tif,LESS C/D ,515 250 562 258
18,2084022136_18.tif,JO-MARLBORO ,160 270 220 276
19,2084022136_19.tif,♦ ,160 281 164 283
20,2084022136_20.tif,FEB 1996 ,256 270 302 276
21,2084022136_21.tif,QUARTER 1 ,256 280 307 286
22,2084022136_22.tif,988.12 ,355 270 389 276
23,2084022136_23.tif,988.12 ,355 280 389 286
24,2084022136_24.tif,988.12 ,533 270 567 277
25,2084022136_25.tif,988.12 ,532 280 567 286
26,2084022136_26.tif,MAY ,255 300 272 306
27,2084022136_27.tif,JUN ,256 309 272 316
28,2084022136_28.tif,OUARTER 2 ,255 319 307 326
29,2084022136_29.tif,1.628.64 ,345 300 389 307
30,2084022136_30.tif,988. 12 ,355 309 389 316
31,2084022136_31.tif,2.616.76 ,344 319 389 326
32,2084022136_32.tif,1.628.64 ,522 300 567 307
33,2084022136_33.tif,988.12 ,532 310 567 316
34,2084022136_34.tif,"2,616.76 ",520 320 567 327
35,2084022136_35.tif,JUL ,256 339 272 345
36,2084022136_36.tif,AUG ,255 349 272 355
37,2084022136_37.tif,SEP ,256 358 272 365
38,2084022136_38.tif,OUARTER 3 ,255 368 307 375
39,2084022136_39.tif,988.12 ,355 339 389 345
40,2084022136_40.tif,988.12 ,355 349 389 355
41,2084022136_41.tif,988.12 ,355 358 389 365
42,2084022136_42.tif,2.964.36 ,344 368 389 376
43,2084022136_43.tif,988.12 ,532 339 567 346
44,2084022136_44.tif,988.12 ,532 349 567 356
45,2084022136_45.tif,988.12 ,532 359 567 365
46,2084022136_46.tif,"2,964.36 ",520 369 567 376
47,2084022136_47.tif,TOTAL ,267 388 295 395
48,2084022136_48.tif,6.E69.24 ,343 388 389 395
49,2084022136_49.tif,6.569.24 ,520 388 567 396
50,2084022136_50.tif,fORM MO IA REV M-14-83 ,30 890 137 897
51,2084022136_51.tif,2084022136 ,638 720 651 804
