,image_no,text,bb
0,83644925_0.tif,INVOICE DATE ,18 387 73 394
1,83644925_1.tif,_ INtefcPfbR DESCRIPTION ,93 384 217 397
2,83644925_2.tif,1 BATCH NO. ,235 384 283 394
3,83644925_3.tif,GROSS ,336 387 364 394
4,83644925_4.tif,DISCOUNT ,444 387 486 394
5,83644925_5.tif,NET ,602 387 617 394
6,83644925_6.tif,2/10/9? ,18 408 75 417
7,83644925_7.tif,CONTRIBUTION ,93 408 193 417
8,83644925_8.tif,478 ,238 409 261 418
9,83644925_9.tif,"5, OOO. 00 ",330 409 396 417
10,83644925_10.tif,X ,414 409 421 417
11,83644925_11.tif,l ,427 494 428 498
12,83644925_12.tif,"5, 000. 00 ",558 408 623 417
13,83644925_13.tif,SPECIALS ,26 605 89 614
14,83644925_14.tif,YC ,396 601 410 609
15,83644925_15.tif,UR ACCOUNT N ,414 600 514 609
16,83644925_16.tif,3: 0000005424 ,518 599 622 608
17,83644925_17.tif,CO ,664 756 680 764
18,83644925_18.tif,CM ,664 769 679 777
19,83644925_19.tif,CJ\ ,664 781 680 790
20,83644925_20.tif,-fc* ,665 795 680 802
21,83644925_21.tif,NO ,665 820 680 829
22,83644925_22.tif,ro ,664 833 680 841
23,83644925_23.tif,oi ,664 845 681 854
