,image_no,text,bb
0,2030403394_2030403397_0.tif,Feb 20/91 ,538 7 597 17
1,2030403394_2030403397_1.tif,JAMES ROSS LIMITED ,183 28 356 43
2,2030403394_2030403397_2.tif,2211 PARKEOALE AVENUE. ,183 46 305 56
3,2030403394_2030403397_3.tif,BHOCXVlllE. ONTARIO. CANADA K6V6B2 ,182 57 374 67
4,2030403394_2030403397_4.tif,TEL 613 - 342-7734 ,182 68 267 77
5,2030403394_2030403397_5.tif,FAX; 613 - 342-6439 ,182 79 271 87
6,2030403394_2030403397_6.tif,PHILIP MORRIS USA ,186 104 302 114
7,2030403394_2030403397_7.tif,Accounts Payable ,186 118 295 130
8,2030403394_2030403397_8.tif,P.O.Box 26603 ,186 132 274 142
9,2030403394_2030403397_9.tif,"RICHMOND, Virginia ",186 146 308 158
10,2030403394_2030403397_10.tif,32361 U.S.A. ,185 160 266 170
11,2030403394_2030403397_11.tif,INVOICE-FACTURE ,411 37 510 47
12,2030403394_2030403397_12.tif,PACE 1 OF 3. ,617 40 696 50
13,2030403394_2030403397_13.tif,s c ,445 77 457 83
14,2030403394_2030403397_14.tif,H X ,444 85 458 91
15,2030403394_2030403397_15.tif,I P ,445 93 457 99
16,2030403394_2030403397_16.tif,P £ ,445 100 457 107
17,2030403394_2030403397_17.tif,P 0 ,444 109 458 115
18,2030403394_2030403397_18.tif,0 £ ,444 124 457 131
19,2030403394_2030403397_19.tif,Park 500 ,495 88 550 98
20,2030403394_2030403397_20.tif,4100 Bermuda Hundred Road ,495 102 665 114
21,2030403394_2030403397_21.tif,"CHESTER, Virginia ",495 116 611 128
22,2030403394_2030403397_22.tif,23831 U.S.A. ,495 130 575 140
23,2030403394_2030403397_23.tif,Mechani ,80 298 126 306
24,2030403394_2030403397_24.tif,cal/Pne ,129 296 175 308
25,2030403394_2030403397_25.tif,jmatic: ,180 298 222 306
26,2030403394_2030403397_26.tif,1 ,150 327 154 335
27,2030403394_2030403397_27.tif,1 ,202 329 206 337
28,2030403394_2030403397_28.tif,1 ,144 398 147 406
29,2030403394_2030403397_29.tif,1 ,201 399 205 408
30,2030403394_2030403397_30.tif,20 ,136 460 148 470
31,2030403394_2030403397_31.tif,20 ,194 462 206 471
32,2030403394_2030403397_32.tif,30 ,136 537 149 547
33,2030403394_2030403397_33.tif,• ,169 567 172 570
34,2030403394_2030403397_34.tif,30 ,193 539 206 548
35,2030403394_2030403397_35.tif,40 ,136 587 148 597
36,2030403394_2030403397_36.tif,40 ,193 588 206 598
37,2030403394_2030403397_37.tif,2 ,142 638 148 648
38,2030403394_2030403397_38.tif,2 ,199 639 205 647
39,2030403394_2030403397_39.tif,"Upper blade guide, ",239 325 360 339
40,2030403394_2030403397_40.tif,"interchangeable, ",241 341 347 353
41,2030403394_2030403397_41.tif,complete ,239 354 292 366
42,2030403394_2030403397_42.tif,Part #1122/15/16/17 ,239 367 368 380
43,2030403394_2030403397_43.tif,Lower blade support ,239 397 368 410
44,2030403394_2030403397_44.tif,"guide, interchangeable ",239 411 388 424
45,2030403394_2030403397_45.tif,complete ,239 425 293 438
46,2030403394_2030403397_46.tif,Part #1122/20/21/22 ,240 438 368 451
47,2030403394_2030403397_47.tif,"Roller with shaft, ",239 460 360 473
48,2030403394_2030403397_48.tif,inner blade guide ,240 476 354 488
49,2030403394_2030403397_49.tif,part #1122/24/25 ,239 488 347 502
50,2030403394_2030403397_50.tif,"Roller with shaft, ",238 538 361 550
51,2030403394_2030403397_51.tif,upper blade guide ,239 553 354 566
52,2030403394_2030403397_52.tif,part #1122/16/17 ,239 567 347 580
53,2030403394_2030403397_53.tif,"Roller with shaft, ",239 587 360 600
54,2030403394_2030403397_54.tif,lower blade guide ,240 603 354 615
55,2030403394_2030403397_55.tif,Part #1122/21/22 ,239 615 348 628
56,2030403394_2030403397_56.tif,"Chuck valve, type ",238 638 355 651
57,2030403394_2030403397_57.tif,304/13 ,239 653 279 664
