,image_no,text,bb
0,ti15609058_0.tif,As of 31-Jul-1998 ,498 218 650 227
1,ti15609058_1.tif,Bill Number 0 ,499 231 650 240
2,ti15609058_2.tif,0020888 TOBACCO INSTITUTE ,80 272 290 281
3,ti15609058_3.tif,0024402 AG MEDICAID LITIGATION ,88 285 346 294
4,ti15609058_4.tif,TOBACCO INSTITUTE ,63 312 200 321
5,ti15609058_5.tif,C/O COVINGTON & BURLING ,63 324 258 335
6,ti15609058_6.tif,ATTN JOHN VANDERSTAR ,62 339 233 347
7,ti15609058_7.tif,1201 PENNSYLVANIA AVENUE NW ,63 352 282 361
8,ti15609058_8.tif,P O BOX 7566 ,63 365 167 374
9,ti15609058_9.tif,"WASHINGTON, DC 20044-7566 ",62 378 265 388
10,ti15609058_10.tif,Hour3 ,580 433 618 441
11,ti15609058_11.tif,.10 ,599 459 618 468
12,ti15609058_12.tif,.30 ,599 472 618 481
13,ti15609058_13.tif,.10 ,599 486 618 494
14,ti15609058_14.tif,.20 ,599 499 618 508
15,ti15609058_15.tif,.10 ,599 513 618 521
16,ti15609058_16.tif,76.00 ,605 539 642 548
17,ti15609058_17.tif,Date ,62 432 94 441
18,ti15609058_18.tif,Services ,202 432 265 441
19,ti15609058_19.tif,Atty ,523 433 555 443
20,ti15609058_20.tif,01-Jul-1998 ,40 458 127 467
21,ti15609058_21.tif,REVIEW ,153 459 201 467
22,ti15609058_22.tif,AND ,209 459 233 467
23,ti15609058_23.tif,ORGANIZE ,243 459 306 467
24,ti15609058_24.tif,DOCUMENTS ,314 459 386 467
25,ti15609058_25.tif,SME ,524 459 547 467
26,ti15609058_26.tif,09-Jul-1998 ,40 472 127 481
27,ti15609058_27.tif,REVIEW ,153 472 201 480
28,ti15609058_28.tif,AND ,209 472 233 480
29,ti15609058_29.tif,ORGANIZE ,243 472 306 480
30,ti15609058_30.tif,DOCUMENTS ,314 472 385 481
31,ti15609058_31.tif,SME ,524 472 547 481
32,ti15609058_32.tif,21-Jul-1998 ,40 485 127 494
33,ti15609058_33.tif,REVIEW ,153 485 201 494
34,ti15609058_34.tif,AND ,209 485 234 494
35,ti15609058_35.tif,ORGANIZE ,243 485 306 494
36,ti15609058_36.tif,DOCUMENTS. ,314 485 392 494
37,ti15609058_37.tif,SME ,524 486 547 494
38,ti15609058_38.tif,24 -Jul-1998 ,39 498 127 507
39,ti15609058_39.tif,REVIEW ,154 499 202 507
40,ti15609058_40.tif,AND ,209 499 233 507
41,ti15609058_41.tif,ORGANIZE ,244 499 306 507
42,ti15609058_42.tif,DOCUMENTS ,315 498 385 507
43,ti15609058_43.tif,SME ,524 499 547 507
44,ti15609058_44.tif,30-Jul-1998 ,40 512 127 520
45,ti15609058_45.tif,REVIEW ,153 512 202 520
46,ti15609058_46.tif,AND ,209 512 233 520
47,ti15609058_47.tif,ORGANIZE ,243 512 306 520
48,ti15609058_48.tif,DOCUMENTS ,314 512 386 520
49,ti15609058_49.tif,SME ,524 513 547 521
50,ti15609058_50.tif,Total Services Hours .80 $ ,96 538 522 549
51,ti15609058_51.tif,Date Disbursements Value ,63 578 634 588
52,ti15609058_52.tif,27-Jul-1998 TELECOPY 1.40 ,40 605 626 615
53,ti15609058_53.tif,27-Jul-1998 TELECOPY 1.40 ,40 618 626 628
54,ti15609058_54.tif,Total for TELECOPY 2.80 ,72 631 642 642
55,ti15609058_55.tif,Total Disbursements $ 2.80 ,96 671 641 682
56,ti15609058_56.tif,Total Services and Disbursements $ 78.80 ,96 698 641 709
57,ti15609058_57.tif,Til 560-9058 ,642 964 722 974
