,image_no,text,bb
0,2085529729_0.tif,UNIVERSITY OF CALIFORNIA DAVIS ,259 80 446 91
1,2085529729_1.tif,Accounting Office ,290 96 413 110
2,2085529729_2.tif,Extramural Accounting ,277 113 427 125
3,2085529729_3.tif,ilc^ttacfoftfav&cej ,285 127 411 140
4,2085529729_4.tif,«**• include ,546 98 610 108
5,2085529729_5.tif,on youi n»mMc*>ceody ,545 129 648 139
6,2085529729_6.tif,Clcrim NO.X8595 ,546 143 648 155
7,2085529729_7.tif,INVOICE TO ,126 164 189 173
8,2085529729_8.tif,)r. Bruce D. Davies ,35 178 135 187
9,2085529729_9.tif,"'hilip Morris U.S.A, ",35 195 129 206
10,2085529729_10.tif,5201 Commerce Road ,35 210 154 220
11,2085529729_11.tif,"Richmond, VA 25234 ",34 226 147 236
12,2085529729_12.tif,Invoice Number ,450 193 540 203
13,2085529729_13.tif,"Dale:"" ",511 205 544 218
14,2085529729_14.tif,59277-2 ,594 191 645 202
15,2085529729_15.tif,January 03. 2002 ,574 208 664 219
16,2085529729_16.tif,Amount: .$41.45490 ,494 237 644 248
17,2085529729_17.tif,Questions regarding this invoice should be directed to Evelyn Montoya @ (530) 757-8527 or emmontoya@ucdavis.edu ,37 284 672 297
18,2085529729_18.tif,ederal Employee ID # 94-^036494 1 Period Billed ,37 298 574 310
19,2085529729_19.tif,ontracf/Grant/Agreement/Purchase Order 3313 ,40 314 311 326
20,2085529729_20.tif,..WH ,426 313 501 330
21,2085529729_21.tif,wmamm ,425 328 501 339
22,2085529729_22.tif,12/31/01 ,593 328 639 338
23,2085529729_23.tif,Project Title: ,123 344 187 356
24,2085529729_24.tif,PI /Director: ,123 360 186 370
25,2085529729_25.tif,Department: ,119 374 189 385
26,2085529729_26.tif,Acute Estrogen Limits Na Uptake in Ischemic Myocardium ,283 343 598 355
27,2085529729_27.tif,Tom Me Caw ,283 359 354 368
28,2085529729_28.tif,Med Human Psy ,283 373 443 386
29,2085529729_29.tif,Description of Services ,93 390 215 400
30,2085529729_30.tif,mount due per agreement.. ,37 632 219 646
31,2085529729_31.tif,"$41,454.90 ",462 631 528 643
32,2085529729_32.tif,ease Return Invoice Copy with Check ,34 778 238 790
33,2085529729_33.tif,PAY THIS AMOUNT»>» ,336 774 519 787
34,2085529729_34.tif,ro ,656 514 667 524
35,2085529729_35.tif,o ,656 525 668 534
36,2085529729_36.tif,» ,656 535 667 543
37,2085529729_37.tif,ai ,656 545 667 554
38,2085529729_38.tif,at ,656 556 667 564
39,2085529729_39.tif,to ,656 565 668 575
40,2085529729_40.tif,ID ,657 577 667 585
41,2085529729_41.tif,>4 ,656 586 667 596
42,2085529729_42.tif,K) ,657 596 667 606
43,2085529729_43.tif,10 ,657 607 667 615
44,2085529729_44.tif,vnarks: ,33 797 71 806
45,2085529729_45.tif,Outstanding Invoices: ,89 812 206 823
46,2085529729_46.tif,10 Shloidi Avorvio ,32 932 109 940
47,2085529729_47.tif,vil Ccritofflta'<>S416' ,31 945 123 955
48,2085529729_48.tif,X'l'Iv’.vX'XvM'!' ,174 911 241 917
49,2085529729_49.tif,"1 v.v.v, ",243 904 270 908
50,2085529729_50.tif,•X*X*X ,243 911 270 917
51,2085529729_51.tif,X*!vX*X'Xv!v!v!v!'X*X ,174 920 270 927
52,2085529729_52.tif,x-xvx-xx ,174 929 221 935
53,2085529729_53.tif,•XW/XvXvXvXvXv ,174 940 270 946
54,2085529729_54.tif,Certified by:Kathleen ,307 871 449 882
55,2085529729_55.tif,I hereby certify that ai expendtures reported (or payments requested) are for appropriate ,275 902 673 911
56,2085529729_56.tif,purposes and In accordance with the agreements set forth In me application and award ,275 917 665 927
57,2085529729_57.tif,documents. ,274 932 326 939
