,image_no,text,bb
0,2501335209_2501335213_0.tif,FISH ,251 55 304 65
1,2501335209_2501335213_1.tif,«& ME A V E ,320 54 425 65
2,2501335209_2501335213_2.tif,. 3 OCT 1383 ,459 72 549 88
3,2501335209_2501335213_3.tif,"September 26, 1989 ",476 108 605 120
4,2501335209_2501335213_4.tif,Statement 99925083 ,476 124 605 134
5,2501335209_2501335213_5.tif,Page 2 ,476 140 525 150
6,2501335209_2501335213_6.tif,PTR-0068 ,52 198 108 207
7,2501335209_2501335213_7.tif,PfiN Matter 01345.023 ,52 214 193 224
8,2501335209_2501335213_8.tif,To Expenses ,273 279 351 289
9,2501335209_2501335213_9.tif,Miscellaneous Expenses $ 7.35 ,122 308 596 322
10,2501335209_2501335213_10.tif,Total Expenses $ 7.35 ,201 340 596 353
11,2501335209_2501335213_11.tif,Total for this Matter $ 7.35 ,122 385 596 399
12,2501335209_2501335213_12.tif,FTR-0072 ,50 431 107 439
13,2501335209_2501335213_13.tif,FSN Matter 01345.031 ,50 446 191 456
14,2501335209_2501335213_14.tif,August ,121 478 163 487
15,2501335209_2501335213_15.tif,"4, 1989 . ",143 493 201 505
16,2501335209_2501335213_16.tif,"Review, and transmittal to Messrs. Marlow and ",150 508 472 520
17,2501335209_2501335213_17.tif,"Mandiratta, of Notice of Allowance. ",121 524 369 535
18,2501335209_2501335213_18.tif,Total Fees for Services $ 70.00 ,199 556 596 569
19,2501335209_2501335213_19.tif,To Expenses ,271 588 348 598
20,2501335209_2501335213_20.tif,Postago § 6.98 ,121 617 595 631
21,2501335209_2501335213_21.tif,> Total Expenses $ 6.98 ,35 646 595 662
22,2501335209_2501335213_22.tif,Total for this Hatter $ 76.98 ,120 694 594 708
23,2501335209_2501335213_23.tif,PTR-0079 ,48 740 105 748
24,2501335209_2501335213_24.tif,F&N Matter 01345.032 ,48 755 190 765
25,2501335209_2501335213_25.tif,9 ,515 769 518 772
26,2501335209_2501335213_26.tif,August ,120 787 162 797
27,2501335209_2501335213_27.tif,"4, 1989 ",142 802 190 812
28,2501335209_2501335213_28.tif,"Roview, and transmittal to Messrs. Bass and ",148 817 456 830
29,2501335209_2501335213_29.tif,"Mandiratta, of Notice of Allowance. ",119 833 367 844
30,2501335209_2501335213_30.tif,Total Fees for Services $ 70.00 ,198 865 594 878
31,2501335209_2501335213_31.tif,To Expenses ,269 897 346 907
32,2501335209_2501335213_32.tif,2501335209 ,642 848 659 932
