,image_no,text,bb
0,508725601+-5603_0.tif,RJR ,37 34 64 45
1,508725601+-5603_1.tif,6-12 ,189 38 217 48
2,508725601+-5603_2.tif,Business Expense Voucher ,278 21 466 35
3,508725601+-5603_3.tif,19 92 ,342 38 390 46
4,508725601+-5603_4.tif,Page ,546 38 565 48
5,508725601+-5603_5.tif,of ,639 38 648 46
6,508725601+-5603_6.tif,| EMPLOYEE NAME (TYPE CR HUNT) ,29 71 204 88
7,508725601+-5603_7.tif,II Patrick M. Lippidlo ,26 81 121 97
8,508725601+-5603_8.tif,Account ,248 73 283 80
9,508725601+-5603_9.tif,67630 ,246 87 271 95
10,508725601+-5603_10.tif,CHECK HANDLING INSTRUCTIONS (IF APPLICABLE) ,393 73 627 83
11,508725601+-5603_11.tif,IX Return to: Name Patrick M. I Jppicllo ,315 89 581 99
12,508725601+-5603_12.tif,■-tailing Address (IF APPLICABLE) ,25 102 185 114
13,508725601+-5603_13.tif,Extn No. ,248 105 284 113
14,508725601+-5603_14.tif,Carol-4447 ,246 119 292 127
15,508725601+-5603_15.tif,Dept R*D ,427 105 520 114
16,508725601+-5603_16.tif,Location Bldg. 630-2 ,427 120 545 131
17,508725601+-5603_17.tif,□ Call for Rckup: Name ,315 136 452 146
18,508725601+-5603_18.tif,Extn. ,426 153 448 161
19,508725601+-5603_19.tif,Departure Date ,65 186 134 196
20,508725601+-5603_20.tif,Destination ,211 186 263 194
21,508725601+-5603_21.tif,Return Date ,329 187 384 195
22,508725601+-5603_22.tif,. V; ; Purposc(s) of Trip ,467 186 604 197
23,508725601+-5603_23.tif,1 ,171 222 172 231
24,508725601+-5603_24.tif,"t: ""... ",314 245 416 250
25,508725601+-5603_25.tif,EXPENSES PAID BY EMPLOYEE (U.S. S) ,35 249 221 260
26,508725601+-5603_26.tif,w. ,674 249 680 251
27,508725601+-5603_27.tif,Summary ,661 252 703 262
28,508725601+-5603_28.tif,DAY OF V/EEK ,81 266 149 274
29,508725601+-5603_29.tif,•p Amouif ,665 267 705 278
30,508725601+-5603_30.tif,DATE ,103 283 127 292
31,508725601+-5603_31.tif,Lodging - Attach Receipt?- 1 .: ,36 299 154 310
32,508725601+-5603_32.tif,0.00 ,683 301 700 309
33,508725601+-5603_33.tif,Breakfast - Yours Only ,36 316 133 327
34,508725601+-5603_34.tif,0.00 ,683 318 700 325
35,508725601+-5603_35.tif,Lunch-Yours Only ,36 333 120 344
36,508725601+-5603_36.tif,0.00 ,683 334 700 342
37,508725601+-5603_37.tif,Dinner-Yours Only /:-• ,36 350 146 360
38,508725601+-5603_38.tif,0.00 ,683 351 700 358
39,508725601+-5603_39.tif,C.Hb/2js/Limo ,36 366 100 376
40,508725601+-5603_40.tif,0.00 ,683 367 700 375
41,508725601+-5603_41.tif,Parking Fees \ - \;- y • ,36 383 200 393
42,508725601+-5603_42.tif,0.00 ,683 384 700 391
43,508725601+-5603_43.tif,Tips - Not deluded Elsewhere ,35 398 166 410
44,508725601+-5603_44.tif,0.00 ,683 400 700 408
45,508725601+-5603_45.tif,Telephone and Telegraph ,36 417 147 427
46,508725601+-5603_46.tif,0.00 ,683 417 699 425
47,508725601+-5603_47.tif,Auto Rental 'AttachAgreement ,35 433 170 443
48,508725601+-5603_48.tif,0.00 ,683 434 699 442
49,508725601+-5603_49.tif,Pcrs. AuioOOO mi.e.OO eper ,34 449 189 459
50,508725601+-5603_50.tif,•: - rrA&‘- ,64 459 193 467
51,508725601+-5603_51.tif,0.00 ,683 451 700 459
52,508725601+-5603_52.tif,. Misc. • (Give. Explanation) ,32 470 147 480
53,508725601+-5603_53.tif,0.00 ,683 471 699 478
54,508725601+-5603_54.tif,| ,25 482 200 508
55,508725601+-5603_55.tif,0.00 ,683 488 699 495
56,508725601+-5603_56.tif,0.00 ,683 504 699 512
57,508725601+-5603_57.tif,0.00 ,683 521 699 528
58,508725601+-5603_58.tif,0.00 ,683 537 699 545
59,508725601+-5603_59.tif,0.00 ,683 554 699 562
60,508725601+-5603_60.tif,0.00 ,683 571 699 579
61,508725601+-5603_61.tif,DAILY TOTALS ,80 586 148 594
62,508725601+-5603_62.tif,0.00 ,235 587 252 594
63,508725601+-5603_63.tif,0.00 ,309 587 326 594
64,508725601+-5603_64.tif,0.00 ,380 587 397 594
65,508725601+-5603_65.tif,0.00 ,445 587 463 594
66,508725601+-5603_66.tif,0.00 ,517 587 535 594
67,508725601+-5603_67.tif,0.00 ,589 588 606 594
68,508725601+-5603_68.tif,0.00 ,638 588 655 594
69,508725601+-5603_69.tif,0.00 ,683 588 699 595
70,508725601+-5603_70.tif,"Business Mooting or Entertainment (Shew date.place,: persons, affiliated with, and Business Purpose/Discussion) ",35 603 529 615
71,508725601+-5603_71.tif,"Place; Long Creek Golf Club (May 23,1992); Persons; Dr*. T.Chuman and K.Toidc (Japan Tobacco, Inc.); Purpose; To ",34 620 535 631
72,508725601+-5603_72.tif,discuss potential collaboration w/ RJRT on nicotine and ncurodcgencrative diseases & discussions of RJR Nicotine Conf. ,33 637 543 648
73,508725601+-5603_73.tif,Expense = golf fees (club rental & greens fees) for Drs. Chuimn and Toidc ,34 653 353 664
74,508725601+-5603_74.tif,58.00 ,678 654 699 662
75,508725601+-5603_75.tif,TOTAL PAID BY EMPLOYEE Other Codes ,33 669 264 679
76,508725601+-5603_76.tif,G/T- Account Code I 04 ,342 668 460 679
77,508725601+-5603_77.tif,90 ,478 671 488 679
78,508725601+-5603_78.tif,305 ,512 671 526 679
79,508725601+-5603_79.tif,9070 ,550 671 570 679
80,508725601+-5603_80.tif,UK ,581 667 613 685
81,508725601+-5603_81.tif,58.00 ,678 672 699 679
