,image_no,text,bb
0,2501336291_2501336296_0.tif,FISH <& N EAVE ,262 31 438 43
1,2501336291_2501336296_1.tif,April 25/ 1988 ,493 82 595 94
2,2501336291_2501336296_2.tif,Statement 99916197 ,494 98 624 108
3,2501336291_2501336296_3.tif,Pagei 2 ,493 114 551 125
4,2501336291_2501336296_4.tif,Total Expenses ,215 174 316 184
5,2501336291_2501336296_5.tif,.20 ,597 177 616 185
6,2501336291_2501336296_6.tif,Total for thla Matter $ 103.10 ^ ,135 218 638 233
7,2501336291_2501336296_7.tif,PTR-0055 ,62 266 119 275
8,2501336291_2501336296_8.tif,PtN Matter 0134S.020 ,63 281 207 290
9,2501336291_2501336296_9.tif,March ,134 312 170 320
10,2501336291_2501336296_10.tif,17/24/ 1988 ,135 328 214 339
11,2501336291_2501336296_11.tif,Roviow of issued patont and tranoraittal to ,185 342 491 355
12,2501336291_2501336296_12.tif,Messrs. Bass and Mandiratta; roviow of certified ,134 358 484 370
13,2501336291_2501336296_13.tif,patent copy and transmittal to Australian ,134 373 433 386
14,2501336291_2501336296_14.tif,associate. ,135 389 205 397
15,2501336291_2501336296_15.tif,Total Fees for Services $ 183.00 ,214 420 616 432
16,2501336291_2501336296_16.tif,To Expensoo ,287 451 367 461
17,2501336291_2501336296_17.tif,Cantwoll and Paxton January 21/ 1988 $ 10.00 ,134 480 615 494
18,2501336291_2501336296_18.tif,Air Expross $ 44.00 ,134 495 615 509
19,2501336291_2501336296_19.tif,Photocopioo $ 13.00 ,134 511 615 524
20,2501336291_2501336296_20.tif,Postage $ 32.91 ,134 527 615 540
21,2501336291_2501336296_21.tif,Total Expenses $ 99.91 ,214 558 615 570
22,2501336291_2501336296_22.tif,Total for this Matter ,133 603 286 612
23,2501336291_2501336296_23.tif,S 282.91 / ,521 602 628 616
24,2501336291_2501336296_24.tif,FTR-0068 ,61 648 118 657
25,2501336291_2501336296_25.tif,P&N Matter 01345.023 ,61 665 205 673
26,2501336291_2501336296_26.tif,February ,134 696 191 707
27,2501336291_2501336296_27.tif,"25,26, 1988 ",134 712 213 722
28,2501336291_2501336296_28.tif,"Review, and transmittal to Hr. Mandiratta of ",169 727 490 739
29,2501336291_2501336296_29.tif,recorded assignment and Notice of Recordatilon. ,133 743 473 755
30,2501336291_2501336296_30.tif,O ,661 824 671 831
31,2501336291_2501336296_31.tif,»-* ,660 833 670 838
32,2501336291_2501336296_32.tif,to ,660 841 670 848
33,2501336291_2501336296_33.tif,CO ,660 849 670 856
34,2501336291_2501336296_34.tif,O' ,659 858 670 865
35,2501336291_2501336296_35.tif,ro ,659 866 669 874
36,2501336291_2501336296_36.tif,■o ,659 875 669 883
37,2501336291_2501336296_37.tif,Total Fees for Servicos $ 87.90 ,213 774 614 787
38,2501336291_2501336296_38.tif,To Expenses ,285 806 365 816
39,2501336291_2501336296_39.tif,Photocopies $ .60 ,133 835 614 849
40,2501336291_2501336296_40.tif,Total Expenses $ .60 ,213 867 614 880
