,image_no,text,bb
0,ti16400388_0.tif,"<:os»,ooooaoi: ia'*oaeiT?5e""* ",258 320 502 332
1,ti16400388_1.tif,' U l W/ ,63 408 177 421
2,ti16400388_2.tif,C£ T -CH B£-OF£ DEPOSIT NO NO OtHfcM HtCtiPI PEOWPED ,250 357 498 365
3,ti16400388_3.tif,TH£ TOBACCO INSTITUTE ,97 384 294 397
4,ti16400388_4.tif,STREET NORTHWEST ,178 400 294 409
5,ti16400388_5.tif,WASHINGTON. DC 20M6 ,163 411 294 419
6,ti16400388_6.tif,13936 ,415 383 447 391
7,ti16400388_7.tif,ENDOW NUMBER ,418 410 493 417
8,ti16400388_8.tif,12/22/96 ,532 383 585 392
9,ti16400388_9.tif,026211 ,608 374 679 391
10,ti16400388_10.tif,MCCK NUMBEn ,611 409 678 417
11,ti16400388_11.tif,INVOICE OATEl INVOICE NO ,44 480 178 488
12,ti16400388_12.tif,12/19/96 VA PC 96 ,45 495 159 506
13,ti16400388_13.tif,1401-7710-VAO ,108 508 193 517
14,ti16400388_14.tif,DESCRIPTION ,307 480 368 487
15,ti16400388_15.tif,STATE CAMPAIGN CONTRIBITTICNS ,208 507 399 516
16,ti16400388_16.tif,INVOICE AMOUNT NET AMOUNT ,490 477 658 485
17,ti16400388_17.tif,"$1,000.00 ",510 495 569 503
18,ti16400388_18.tif,"SI,000.00 ",510 507 570 516
19,ti16400388_19.tif,ThC TOBACCO INSTITUTE INC ,304 934 439 943
20,ti16400388_20.tif,Til 640-0388 ,641 964 722 974
