,image_no,text,bb
0,2029372111_2029372112_0.tif,INVOlCc ,642 13 713 28
1,2029372111_2029372112_1.tif,HBI ,34 103 58 116
2,2029372111_2029372112_2.tif,J' ,29 134 41 139
3,2029372111_2029372112_3.tif,TO ,47 136 62 145
4,2029372111_2029372112_4.tif,Healthv Buildineslmemanondl.lix ,117 102 326 119
5,2029372111_2029372112_5.tif,Covington & Burling ,117 143 260 157
6,2029372111_2029372112_6.tif,"1201 Pennsylvania Avenue, N.W. ",119 157 340 172
7,2029372111_2029372112_7.tif,"Washington, D.C. 20044 ",116 172 289 185
8,2029372111_2029372112_8.tif,101.“8 Denvx \K v Unr ,515 87 623 96
9,2029372111_2029372112_9.tif,F i.rUx. V v 10 ,514 101 594 110
10,2029372111_2029372112_10.tif,■■•1 t.J-. ,517 115 563 124
11,2029372111_2029372112_11.tif,iNVOCE NO — 4536 ,526 212 698 227
12,2029372111_2029372112_12.tif,"0AT£ Mar 31, 1992 ",562 246 681 261
13,2029372111_2029372112_13.tif,v°un bee Mr. John Rupp ,45 275 214 290
14,2029372111_2029372112_14.tif,VOC Testing in Buildings ,252 338 431 352
15,2029372111_2029372112_15.tif,Reference: M.P. ,290 353 400 364
16,2029372111_2029372112_16.tif,To the sampling and analysis of buildings for their VOC ,115 383 562 398
17,2029372111_2029372112_17.tif,"content as per Gray Robertson's memo dated February 21, ",116 399 559 413
18,2029372111_2029372112_18.tif,1991. ,117 414 151 424
19,2029372111_2029372112_19.tif,Buildings sampled in March 1992 ,116 444 348 456
20,2029372111_2029372112_20.tif,In IBA: 37 ,117 474 348 485
21,2029372111_2029372112_21.tif,In Iberica: l ,118 490 348 501
22,2029372111_2029372112_22.tif,In Austral ia:: _5 ,117 505 348 520
23,2029372111_2029372112_23.tif,Total buildings: 43 ,115 520 348 533
24,2029372111_2029372112_24.tif,"VOCs - 43 £ $1,200 per building ",116 551 348 564
25,2029372111_2029372112_25.tif,Total price now due for payment ,115 581 422 595
26,2029372111_2029372112_26.tif,For HBI Inc. ,342 612 430 623
27,2029372111_2029372112_27.tif,Gray Robertson ,340 672 445 684
28,2029372111_2029372112_28.tif,Ot:dh ,114 702 151 712
29,2029372111_2029372112_29.tif,51.600.00 ,614 553 679 564
30,2029372111_2029372112_30.tif,"51,600.00 ",614 584 679 595
31,2029372111_2029372112_31.tif,2 ,568 920 577 936
32,2029372111_2029372112_32.tif,029372111 ,582 919 703 936
