,image_no,text,bb
0,ti17120431_0.tif,POLITICAL CAMPAIGN CONTRIBUTION REQUEST ,195 148 524 160
1,ti17120431_1.tif,Dale ,118 196 143 205
2,ti17120431_2.tif,March 3. 1998 ,199 196 277 207
3,ti17120431_3.tif,Stale: X Local: Q ,440 193 560 208
4,ti17120431_4.tif,RECIPIENT INFORMATION ,272 243 445 253
5,ti17120431_5.tif,Name ,118 291 149 301
6,ti17120431_6.tif,Sandra Tiffany fundraiser ,286 291 422 303
7,ti17120431_7.tif,Address ,118 318 161 328
8,ti17120431_8.tif,2289 Cassatt Drive ,285 318 387 328
9,ti17120431_9.tif,"Henderson, NV 89014 ",286 334 404 346
10,ti17120431_10.tif,Current Office and District ,117 366 260 376
11,ti17120431_11.tif,Assembly 421 ,286 366 356 379
12,ti17120431_12.tif,Aspired Office and District ,118 383 261 395
13,ti17120431_13.tif,Partv ,118 400 145 410
14,ti17120431_14.tif,Republican ,285 400 342 411
15,ti17120431_15.tif,Leadership Position ,117 416 222 428
16,ti17120431_16.tif,Committees ,117 433 181 443
17,ti17120431_17.tif,(Note Ch*«man*hip>) ,117 447 194 456
18,ti17120431_18.tif,CONTRIBUTION INFORMATION ,255 507 461 518
19,ti17120431_19.tif,Amount ,117 557 160 566
20,ti17120431_20.tif,$200.00 ,354 556 397 566
21,ti17120431_21.tif,1 Account Code ,109 570 194 583
22,ti17120431_22.tif,140I-7710-NV-0I ,356 573 451 583
23,ti17120431_23.tif,Check Payable to ,116 589 209 602
24,ti17120431_24.tif,Committee to Elect Sandra Tiffany ,354 589 539 602
25,ti17120431_25.tif,Address ,116 606 160 616
26,ti17120431_26.tif,(Only if different from address above) ,116 622 317 635
27,ti17120431_27.tif,Notes ,116 671 148 681
28,ti17120431_28.tif,As soon as possible ,354 671 456 683
29,ti17120431_29.tif,"(Date needed, fundraiser date, other info. ",116 686 333 698
30,ti17120431_30.tif,"—=>, , ",348 695 591 706
31,ti17120431_31.tif,Approved by: ,116 735 187 748
32,ti17120431_32.tif,"/ y/Z /),A ",438 704 529 735
33,ti17120431_33.tif,. ( i ,366 730 468 752
34,ti17120431_34.tif,(RegiqpaPVi^f President’s signature) ,367 748 565 768
35,ti17120431_35.tif,Revised 2/95 ,115 830 172 838
36,ti17120431_36.tif,(Senior YicTPresidcnt’s signature) ,381 814 566 827
37,ti17120431_37.tif,Til 712-0431 ,643 964 720 974
