,image_no,text,bb
0,524630313+-0313_0.tif,SPEEDWAY SUPERAMERICA LLC ,288 56 502 66
1,524630313+-0313_1.tif,BILL TOi ,71 109 135 118
2,524630313+-0313_2.tif,INVOICE t 11045 ,392 140 649 150
3,524630313+-0313_3.tif,R. J. REYNOLDS ,69 163 189 174
4,524630313+-0313_4.tif,NEAL MCCLEARY ,69 177 180 187
5,524630313+-0313_5.tif,635 PARK MEADOW ,70 191 197 201
6,524630313+-0313_6.tif,SUITE 215 ,69 205 145 215
7,524630313+-0313_7.tif,"WESTERVILLE, OH ",68 219 197 230
8,524630313+-0313_8.tif,DATE DUE: 08/02/98 ,391 235 640 248
9,524630313+-0313_9.tif,PLEASE INCLUDE THIS PORTION WITH PAYMENT ,208 262 553 272
10,524630313+-0313_10.tif,AMOUNT DUE: $ ,391 167 517 176
11,524630313+-0313_11.tif,"565,356.36 ",556 167 640 178
12,524630313+-0313_12.tif,ROAD ,208 193 240 201
13,524630313+-0313_13.tif,AMT ENCLOSED: $ ,391 195 517 204
14,524630313+-0313_14.tif,INVOICE DATE: ,392 208 498 217
15,524630313+-0313_15.tif,07751798 ,573 205 640 220
16,524630313+-0313_16.tif,43081 ,209 220 248 228
17,524630313+-0313_17.tif,IDENTIFIER: ,392 222 481 230
18,524630313+-0313_18.tif,DHN-MKT ,582 222 641 232
19,524630313+-0313_19.tif,DESCRIPTION J QTY J UNTf'pRICE J AMOUNT ,51 298 691 318
20,524630313+-0313_20.tif,MAKE CHECK ,47 715 132 724
21,524630313+-0313_21.tif,PAYABLE TO: ,48 729 139 737
22,524630313+-0313_22.tif,SPEEDWAY SUPERAMERICA ,170 716 350 726
23,524630313+-0313_23.tif,ATTNiTREASURY ,170 730 279 739
24,524630313+-0313_24.tif,P 0 BOX 7600 ,170 744 271 753
25,524630313+-0313_25.tif,"SPRINGFIELD, OH 45501 ",170 758 348 768
26,524630313+-0313_26.tif,LLC ,361 717 385 727
27,524630313+-0313_27.tif,INVOICE ,448 718 505 726
28,524630313+-0313_28.tif,INQUIRIES: ,448 731 529 741
29,524630313+-0313_29.tif,DEBORAH BROOKS ,543 718 662 727
30,524630313+-0313_30.tif,PO BOX 1500 ,543 731 637 741
31,524630313+-0313_31.tif,"SPRINGFIELD, OH ",543 745 671 756
32,524630313+-0313_32.tif,937-864-3000 ,543 759 645 769
33,524630313+-0313_33.tif,45501 ,682 746 720 755
34,524630313+-0313_34.tif,SPEEDWAY STARVIN' MARVIN UNITED ,38 826 341 836
35,524630313+-0313_35.tif,BONDED ,369 828 419 837
36,524630313+-0313_36.tif,GASTOWN ,446 829 505 837
37,524630313+-0313_37.tif,CHECKER ECOL ,542 828 654 838
38,524630313+-0313_38.tif,PORT ,673 830 704 838
39,524630313+-0313_39.tif,52463 0313 ,718 862 730 951
