,image_no,text,bb
0,92857105_7106_0.tif,1 ' ,68 40 72 43
1,92857105_7106_1.tif,I ,108 35 109 40
2,92857105_7106_2.tif,Bozell ,341 27 428 57
3,92857105_7106_3.tif,40 KSST 23RD STRKBT ,313 87 426 94
4,92857105_7106_4.tif,"MEM YORK, NY 10010-5201 ",313 98 449 105
5,92857105_7106_5.tif,INVOICE DATE JUL09/01 INVOICE PR07-016566 ,76 119 639 128
6,92857105_7106_6.tif,DUB DA7B JUL29/01 PAGE 1 ,75 130 628 139
7,92857105_7106_7.tif,CLIENT ,75 154 110 161
8,92857105_7106_8.tif,PRODUCT ,76 165 116 171
9,92857105_7106_9.tif,JOB HUM ,75 176 116 183
10,92857105_7106_10.tif,FISCAL YR ,75 187 128 194
11,92857105_7106_11.tif,LRL LORILLARD TOBACCO COMPANY INC. ,152 154 364 161
12,92857105_7106_12.tif,YSPP YOUTH CHOKING PRBVBNTION PRCG. ,152 164 364 172
13,92857105_7106_13.tif,K7091 TIK Eggshell Mosaic 2001 ,152 175 329 184
14,92857105_7106_14.tif,2001 ,152 187 174 194
15,92857105_7106_15.tif,LORILLARD TOBACCO COMPANY INC. ,462 154 638 161
16,92857105_7106_16.tif,YOUTH SMOKING PREVENTION PRGK. ,462 165 638 172
17,92857105_7106_17.tif,"714 GREEK VALLEY RD, BOX 10529 ",462 176 639 184
18,92857105_7106_18.tif,GREENSBORO NC 27404 ,462 187 579 195
19,92857105_7106_19.tif,ATTN: VICTOR LIKDSLEY ,461 198 586 205
20,92857105_7106_20.tif,Thic la a Progress Bill Invoice Amt ,75 231 639 242
21,92857105_7106_21.tif,"Non-Cowttiasionable Charges 7,016.39 ",75 254 639 263
22,92857105_7106_22.tif,Co?Missionab2e Charges 0.00 ,75 276 639 285
23,92857105_7106_23.tif,Agency Commission 0.00 ,74 298 639 307
24,92857105_7106_24.tif,"Invoice Amount 7,016.39 ",75 320 639 329
25,92857105_7106_25.tif,"PLEASE PAY THIS AMOUNT 7,016.39 ",271 343 454 351
26,92857105_7106_26.tif,Previously Billed ,74 553 174 561
27,92857105_7106_27.tif,0.00 ,228 553 250 560
28,92857105_7106_28.tif,Remit To: ,454 553 505 561
29,92857105_7106_29.tif,"B07RI.L WORLDWIDE, INC. ",454 565 583 573
30,92857105_7106_30.tif,P.O. 30X 198261 ,455 576 542 583
31,92857105_7106_31.tif,"ATLANTA, GA 30384-8261 ",454 588 584 595
32,92857105_7106_32.tif,ORIGINAL ,359 953 419 961
33,92857105_7106_33.tif,9-28571 05 ,682 661 699 765
