,image_no,text,bb
0,86086825_6826_0.tif,"Bozeir Worldwide, Inc. ",233 103 507 129
1,86086825_6826_1.tif,40 WEST 23RD STREET ,303 135 410 141
2,86086825_6826_2.tif,"MEW YORK, NY 10010-5201 ",302 145 432 152
3,86086825_6826_3.tif,INVOICE DATE APP26/00 ,74 166 192 176
4,86086825_6826_4.tif,DUE DATE MAY16/00 ,73 177 192 186
5,86086825_6826_5.tif,INVOICE PH04-007779 ,509 164 615 171
6,86086825_6826_6.tif,PAGE 1 ,554 175 603 181
7,86086825_6826_7.tif,CLIENT ,73 199 107 207
8,86086825_6826_8.tif,PRODUCT ,73 210 112 218
9,86086825_6826_9.tif,JOB HUM ,73 221 112 228
10,86086825_6826_10.tif,PISCAL YR ,73 231 124 239
11,86086825_6826_11.tif,LRL LORII.LARD TOBACCO COMPANY INC. ,148 198 351 206
12,86086825_6826_12.tif,YSPP YOUTH SM0K1HC PREVENTION PROS- ,147 208 351 216
13,86086825_6826_13.tif,M6439 TIW Guy with Dog AU ,147 219 290 229
14,86086825_6826_14.tif,2000 - ,147 231 176 237
15,86086825_6826_15.tif,L0RILLARD TOBACCO COMPANY INC. ,445 196 614 205
16,86086825_6826_16.tif,YOUTH SMOKING PREVENTION PRGM. ,444 207 614 215
17,86086825_6826_17.tif,"714 GREEN VALLEY Rl>, BOX 10S29 ",445 217 615 226
18,86086825_6826_18.tif,GREENSBORO NC 27404 ,444 228 557 236
19,86086825_6826_19.tif,ATTNi VICTOR LINDSLEY ,444 239 564 246
20,86086825_6826_20.tif,Tilio 19 3 Progress Bill Invoice Act ,73 270 615 284
21,86086825_6826_21.tif,Xon-Cowissionable Charges 500.00 ,72 292 614 303
22,86086825_6826_22.tif,Coowuonioaahle Charges 0.00 ,73 313 615 325
23,86086825_6826_23.tif,Aqoncy Coondssioc 0.00 ,73 335 615 347
24,86086825_6826_24.tif,Invoice Anount 500-00 ,74 356 615 367
25,86086825_6826_25.tif,PI.KASB PAY THIS AMOUNT S00.00 ,263 379 426 387
26,86086825_6826_26.tif,Provx ,74 583 103 589
27,86086825_6826_27.tif,Billed ,136 582 170 588
28,86086825_6826_28.tif,0.00 ,222 582 243 588
29,86086825_6826_29.tif,Tv ,473 580 488 587
30,86086825_6826_30.tif,"BOZSLL WORLDWIDE, INC. ",439 590 563 599
31,86086825_6826_31.tif,P.O. BOX 1VB261 ,439 601 524 608
32,86086825_6826_32.tif,"ATLANTA, GA 30384-8261 ",438 611 563 620
33,86086825_6826_33.tif,03 l°s{o ,629 632 698 659
34,86086825_6826_34.tif,ORIGINAL ,339 949 401 958
35,86086825_6826_35.tif,86086825 ,683 790 701 889
