,image_no,text,bb
0,2001207817_0.tif,RAY FIELDS DAWSON ,308 89 468 100
1,2001207817_1.tif,PO Box ais ,364 115 415 122
2,2001207817_2.tif,Win Ur Pot Florida 317*0. USA ,329 126 449 134
3,2001207817_3.tif,(30S) 628-3880 ,364 144 414 150
4,2001207817_4.tif,5 April ,509 173 570 186
5,2001207817_5.tif,Poi Phllio Morris Research Center ,103 223 398 235
6,2001207817_6.tif,P.O. Box 26583 ,136 237 261 252
7,2001207817_7.tif,"Richmond, Virginia 23261 ",136 252 352 268
8,2001207817_8.tif,"Attni Dr. T. S. Osdene, Director ",135 286 425 298
9,2001207817_9.tif,For consulting services rendered - ,101 363 408 377
10,2001207817_10.tif,23 March 1983 (Richmond) ,100 407 406 423
11,2001207817_11.tif,2k March 1983 ,100 440 217 454
12,2001207817_12.tif,25 verch 1933 ,100 470 217 485
13,2001207817_13.tif,rt air fare 338.CO ,137 499 464 515
14,2001207817_14.tif,hotel 267*12 ,139 531 463 545
15,2001207817_15.tif,car rental 172.20 ,138 562 464 576
16,2001207817_16.tif,airport parking 1^.30 ,138 593 464 608
17,2001207817_17.tif,total a-iounc due ,313 671 455 682
18,2001207817_18.tif,end 1 vouchers ,103 718 229 729
19,2001207817_19.tif,slgnedix'T ,486 744 564 759
20,2001207817_20.tif,1933 ,582 171 616 186
21,2001207817_21.tif,$ 600.00 ,582 405 663 420
22,2001207817_22.tif,600.00 ,610 436 663 449
23,2001207817_23.tif,600.00 ,610 467 663 479
24,2001207817_24.tif,791.32 ,612 622 663 635
25,2001207817_25.tif,v 2591.32 ,584 667 664 681
26,2001207817_26.tif,r. Dawson ,585 806 666 816
27,2001207817_27.tif,2001207817 ,685 789 708 928
