,image_no,text,bb
0,518284421+-4430_0.tif,BUSINESS EXPENSE VOUCHER ,64 39 315 54
1,518284421+-4430_1.tif,Employee Name ,65 64 133 73
2,518284421+-4430_2.tif,BENJAMIN S. RUFFIN ,68 77 188 86
3,518284421+-4430_3.tif,Account Number ,241 64 311 70
4,518284421+-4430_4.tif,72759 ,247 77 279 86
5,518284421+-4430_5.tif,Mailing Address (if apphcabic) ,65 91 189 101
6,518284421+-4430_6.tif,VCEFFE3^CCFraWE/WR ,69 106 236 116
7,518284421+-4430_7.tif,REYNOLDS BUILDING 17TH ,70 120 229 130
8,518284421+-4430_8.tif,Extension Number ,241 90 319 98
9,518284421+-4430_9.tif,(910) 741-3512 ,247 106 326 117
10,518284421+-4430_10.tif,CORPORATE AFFAIRS ,70 135 197 146
11,518284421+-4430_11.tif,Date Prepared ,382 33 442 42
12,518284421+-4430_12.tif,1 Pago ,456 32 481 42
13,518284421+-4430_13.tif,Disbursement Accounting Use ONLY ,518 33 683 44
14,518284421+-4430_14.tif,06/29/97 ,382 46 427 57
15,518284421+-4430_15.tif,1 ot 1 ,472 47 509 57
16,518284421+-4430_16.tif,205.18 ,624 48 667 59
17,518284421+-4430_17.tif,Return to: ,382 61 421 69
18,518284421+-4430_18.tif,DEPART DATE ,64 165 146 175
19,518284421+-4430_19.tif,DESTINATIONS) ,195 165 290 176
20,518284421+-4430_20.tif,RETURN DATE ,338 165 421 175
21,518284421+-4430_21.tif,PURPOSE OF TRIP ,505 165 610 175
22,518284421+-4430_22.tif,06/19/97 ,84 180 129 189
23,518284421+-4430_23.tif,"Philadelphia, PA ",154 180 240 193
24,518284421+-4430_24.tif,06/22/97 ,344 179 389 189
25,518284421+-4430_25.tif,I Attend MOLES Convention & visit community ,424 179 665 193
26,518284421+-4430_26.tif,leaders ,428 194 465 204
27,518284421+-4430_27.tif,EXPENSES PAID BY EMPLOYEE ,287 218 467 227
28,518284421+-4430_28.tif,DAY OF THE WEEK ,120 234 206 242
