,image_no,text,bb
0,2026000623_0.tif,25.03.91 10:14 ,426 13 548 25
1,2026000623_1.tif,NR.01 ,592 13 631 23
2,2026000623_2.tif,SGNDERT - LEIT2 KOELN 49 221 2030917 ,23 13 359 30
3,2026000623_3.tif,—' I r < ,23 25 211 43
4,2026000623_4.tif,) ,682 25 687 38
5,2026000623_5.tif,Telefax Copy ,48 90 281 143
6,2026000623_6.tif,INeriTUT FOR 8X0L0GISCHE ,88 176 290 190
7,2026000623_7.tif,FORSCHUNG ,86 194 162 204
8,2026000623_8.tif,HERRN SCHMICKLER ,86 206 221 218
9,2026000623_9.tif,FUGGERS rHRSSfc 3 ,86 221 215 234
10,2026000623_10.tif,5000 KOLN 90 ,86 251 189 263
11,2026000623_11.tif,^ZolQ ,477 55 584 90
12,2026000623_12.tif,Angabot Nr. ,501 258 592 271
13,2026000623_13.tif,Datum ,501 273 543 283
14,2026000623_14.tif,2 ,671 241 678 251
15,2026000623_15.tif,25030 ,638 256 678 265
16,2026000623_16.tif,12.03.91 ,614 270 677 281
17,2026000623_17.tif,Meng* Art.-Nr. Baxaichnung ,54 334 291 350
18,2026000623_18.tif,K ,23 370 33 385
19,2026000623_19.tif,V* 4 ,26 386 44 399
20,2026000623_20.tif,1 2 595012 SOFTWARE F.MXCROVID ,90 360 360 374
21,2026000623_21.tif,M.PC-BETRIfcB ,199 375 300 387
22,2026000623_22.tif,1 2 004111 TOOLKITT-SOFTWARE ,89 402 343 417
23,2026000623_23.tif,DM ,614 326 629 336
24,2026000623_24.tif,2520.00 ,572 368 630 379
25,2026000623_25.tif,"5350,00 ",571 396 630 408
26,2026000623_26.tif,"ENDSUNME 1602/,00* ",201 425 656 443
27,2026000623_27.tif,"ALLE PREIbE VERBTEHfcN SICH NETTU, ",200 456 474 472
28,2026000623_28.tif,OHNE UMSAT2STEUER.. ,201 473 357 486
29,2026000623_29.tif,"z'"" ",329 488 343 497
30,2026000623_30.tif,ZAHLUNG88EDINGUNGEN: ,202 501 366 514
31,2026000623_31.tif,14 TAGE ./. 2X SKONTO ODER 30 1Y.6E NET YU ,203 512 538 530
32,2026000623_32.tif,LXEFEHUNG ERFOLGT FREX VERUENOUNGS- ,202 542 495 557
33,2026000623_33.tif,"STELLE, SOFERN DER AUFTRAGSWERT ",202 557 463 573
34,2026000623_34.tif,OM SO0.00 OBERSTEIGT. ,202 574 376 588
35,2026000623_35.tif,^W*9*'*5*?*T*' ,694 500 765 514
36,2026000623_36.tif,* ,687 548 689 551
37,2026000623_37.tif,Ihnen rum Nutzan - mit un® ,205 615 439 629
38,2026000623_38.tif,Ihr Partner - da* Laica - Taam ,204 628 472 643
39,2026000623_39.tif,\ ,65 904 68 910
40,2026000623_40.tif,I ,68 911 69 916
41,2026000623_41.tif,. J ,646 806 662 817
42,2026000623_42.tif,‘ ,359 920 361 922
43,2026000623_43.tif,2026000623 ,695 798 714 935
