,image_no,text,bb
0,2023591606_2023591608_0.tif,I ,58 8 60 14
1,2023591606_2023591608_1.tif,**•« 10-00- -O*«n*.ov« A* C- »-€ -a-14 •* '©• — •*•€ ••©- ,348 964 704 973
2,2023591606_2023591608_2.tif,««i| — € US O* *H*|***'*«t|— ,166 970 276 976
3,2023591606_2023591608_3.tif,•/O* »(aMftUWA AVfNVl » « ,83 78 213 86
4,2023591606_2023591608_4.tif,o c 10044 ,154 101 201 106
5,2023591606_2023591608_5.tif,VCiCOMOMC HOI* 0*1 OOOO ,90 111 209 118
6,2023591606_2023591608_6.tif,VCtt'Aftl 12011 ACJO/fM ,98 123 200 128
7,2023591606_2023591608_7.tif,ACHESON HOUSC ,338 45 438 53
8,2023591606_2023591608_8.tif,46 HERTFOROSTRCCT ,322 60 455 70
9,2023591606_2023591608_9.tif,LONDON WIY 7TF ,338 77 439 84
10,2023591606_2023591608_10.tif,071-495 3C55 ,346 93 433 100
11,2023591606_2023591608_11.tif,VCiC'AA 07! 4®5 JIO* ,344 127 435 132
12,2023591606_2023591608_12.tif,• •wMfll CO«»C4AOAO(M Office ,545 63 688 72
13,2023591606_2023591608_13.tif,44 Avenue OCt Ailft ,575 75 660 81
14,2023591606_2023591608_14.tif,••wtflll *040 OClClOM ,567 86 668 91
15,2023591606_2023591608_15.tif,r(tC»*0«C ,562 97 607 103
16,2023591606_2023591608_16.tif,rctC'Ax ** i-30* '*»a ,569 108 667 113
17,2023591606_2023591608_17.tif,Mr. Stephen Parrish ,104 188 268 201
18,2023591606_2023591608_18.tif,Corporate Affairs ,104 202 252 216
19,2023591606_2023591608_19.tif,Philip Morris Management Corporation ,105 215 416 231
20,2023591606_2023591608_20.tif,120 Park Avenue ,106 232 235 244
21,2023591606_2023591608_21.tif,"New York, NY 10017 ",105 247 260 260
22,2023591606_2023591608_22.tif,USA ,105 264 131 274
23,2023591606_2023591608_23.tif,March 1993 ,106 322 193 332
24,2023591606_2023591608_24.tif,Statement 042 ,106 335 218 347
25,2023591606_2023591608_25.tif,We present our current statement for professional and ,106 388 647 407
26,2023591606_2023591608_26.tif,consulting services. Please remit these amounts to our ,106 403 647 421
27,2023591606_2023591608_27.tif,accounts with Swiss Bank Corporation: ,107 421 424 436
28,2023591606_2023591608_28.tif,"GO-458,949.3 865.00 U.S. Dollars ",107 449 513 465
29,2023591606_2023591608_29.tif,"GO-458,949.4 20092.60 Pounds Sterling @> ",107 462 557 480
30,2023591606_2023591608_30.tif,Jennifer Green ,108 526 229 538
31,2023591606_2023591608_31.tif,London Office Information Manager ,108 539 393 554
32,2023591606_2023591608_32.tif,2023591606 ,664 787 689 921
