,image_no,text,bb
0,86087495_7496_0.tif,INVOICE DATE ,93 162 160 168
1,86087495_7496_1.tif,DUE DATE ,92 173 138 179
2,86087495_7496_2.tif,MAY24/99 ,166 161 212 169
3,86087495_7496_3.tif,JUN13/99 ,166 172 212 180
4,86087495_7496_4.tif,"Bozell Worldwide, Inc. ",241 99 515 124
5,86087495_7496_5.tif,40 WEST 23RD STREET ,322 130 430 136
6,86087495_7496_6.tif,HEW YORK. NY 10010-S201 ,322 140 452 148
7,86087495_7496_7.tif,INVOICE PK0S-001123 ,528 161 635 168
8,86087495_7496_8.tif,PAGB 1 ,574 172 623 178
9,86087495_7496_9.tif,CLIENT ,92 194 126 200
10,86087495_7496_10.tif,PRODUCT ,92 205 132 211
11,86087495_7496_11.tif,JOB HUM ,92 215 132 222
12,86087495_7496_12.tif,PISCAL YR ,92 225 143 232
13,86087495_7496_13.tif,LRL LORILLARD TOBACCO COMPANY INC. ,167 194 370 200
14,86087495_7496_14.tif,YSPP YOUTH SMOKING PREVENTION PROG. ,166 204 370 211
15,86087495_7496_15.tif,P6084 1999 Lorillard Travel Expenses ,167 214 371 223
16,86087495_7496_16.tif,1999 ,167 225 189 232
17,86087495_7496_17.tif,LORILLARD TOBACCO COMPANY INC. ,464 193 633 200
18,86087495_7496_18.tif,YOUTH SMOKING PREVENTION PRGM. ,464 204 633 211
19,86087495_7496_19.tif,714 GREEN VALLEY RD. BOX 10S29 ,465 214 634 222
20,86087495_7496_20.tif,GREENSBORO NC 27404 ,464 225 577 232
21,86087495_7496_21.tif,ATI7J: VICTOR LYNDSLEY ,464 235 584 242
22,86087495_7496_22.tif,This is a Progre33 Bill Invoice Amt ,91 266 634 277
23,86087495_7496_23.tif,Non-Cental ssionable Charges 103.00 ,91 289 634 297
24,86087495_7496_24.tif,Coemissionable Charges 0.00 ,91 310 634 318
25,86087495_7496_25.tif,Agency Cownission 0.00 ,91 331 634 341
26,86087495_7496_26.tif,invoice AsvounC 103.00 ,91 353 634 360
27,86087495_7496_27.tif,PLEASE PAY THIS AMOUNT 103.00 ,281 375 445 381
28,86087495_7496_28.tif,"ATLANTA, GA 30384-8261 ",455 608 581 616
29,86087495_7496_29.tif,REMITTANCE COPY ,315 947 434 956
30,86087495_7496_30.tif,86087495 ,654 791 673 889
