,image_no,text,bb
0,518232342+-2342_0.tif,Date: 03/25/97 ,52 75 172 88
1,518232342+-2342_1.tif,Accounts Payable Voucher Voucher ft: 006268 ,261 74 685 88
2,518232342+-2342_2.tif,X_ Mail to Payee ,61 136 199 151
3,518232342+-2342_3.tif,Call for Check ,61 166 208 181
4,518232342+-2342_4.tif,_ Return Name: ,65 197 188 211
5,518232342+-2342_5.tif,Bldg.: ,140 227 189 240
6,518232342+-2342_6.tif,Check to be dated: 04/15/97 ,253 134 485 147
7,518232342+-2342_7.tif,Pickup Name: ,253 166 353 179
8,518232342+-2342_8.tif,Dept. Name: ,409 196 500 208
9,518232342+-2342_9.tif,Room No.: ,400 227 474 237
10,518232342+-2342_10.tif,Ext. : ,574 165 614 175
11,518232342+-2342_11.tif,FEI/SS ft ,96 287 164 301
12,518232342+-2342_12.tif,AP Vendor ft ,70 303 164 315
13,518232342+-2342_13.tif,AP Contract ft ,52 319 164 330
14,518232342+-2342_14.tif,AP Voucher ft ,61 334 164 345
15,518232342+-2342_15.tif,AP Pay Date ,70 350 165 362
16,518232342+-2342_16.tif,56-1758927 ,194 288 277 299
17,518232342+-2342_17.tif,70030081 ,193 304 260 314
18,518232342+-2342_18.tif,97-867-017 ,194 319 277 329
19,518232342+-2342_19.tif,***************************** ,436 287 685 295
20,518232342+-2342_20.tif,"* Amount: $ 13,000.00 * ",436 301 685 314
21,518232342+-2342_21.tif,***************************** ,436 317 685 325
22,518232342+-2342_22.tif,Name/Address : Lawrence Bewley & Associates ,61 379 433 392
23,518232342+-2342_23.tif,P. 0. Box 2537 ,193 395 312 406
24,518232342+-2342_24.tif,"Raleigh, NC 27602-2537 ",193 410 390 423
25,518232342+-2342_25.tif,Attention : ,87 441 180 452
26,518232342+-2342_26.tif,Special payment information to appear on check stub: ,53 485 501 500
27,518232342+-2342_27.tif,Quarterly Fees ,123 517 243 530
28,518232342+-2342_28.tif,G/L Account Code ,53 578 191 590
29,518232342+-2342_29.tif,Other Required Code ,340 577 503 589
30,518232342+-2342_30.tif,Amount ,635 577 685 586
31,518232342+-2342_31.tif,04-88-5015-9016-867 ,54 609 217 619
32,518232342+-2342_32.tif,006268 ,410 609 459 618
33,518232342+-2342_33.tif,"$ 13,000.00 ",575 607 686 620
34,518232342+-2342_34.tif,W. E. Ainsworth ,53 654 183 665
35,518232342+-2342_35.tif,Approval Authority Name ,53 684 252 699
36,518232342+-2342_36.tif,Approved: ,53 746 128 760
37,518232342+-2342_37.tif,Ext.: 2738 ,601 668 686 678
38,518232342+-2342_38.tif,GRD-12/92 ,53 792 130 804
