,image_no,text,bb
0,0000223278_0.tif,r> ,247 26 275 49
1,0000223278_1.tif,B AT (U.K. and EXPORT) limited ,158 77 471 93
2,0000223278_2.tif,Export House Woking Surrey GU211YB England ,158 110 471 121
3,0000223278_3.tif,"Brown & Williamson International Tobacco, ",112 154 395 164
4,0000223278_4.tif,"3000 First National Tower, ",112 168 290 178
5,0000223278_5.tif,"101 South Fifth Street, ",112 183 269 193
6,0000223278_6.tif,"Louisville, Kentucky 40202, ",111 195 297 207
7,0000223278_7.tif,U.S.A. ,112 211 150 219
8,0000223278_8.tif,Attention Mr. Gory Xhirschncr ,111 233 313 243
9,0000223278_9.tif,Telephone Wokin* 76111 ,405 147 517 156
10,0000223278_10.tif,Telaeriphic Addreee Export Wokir.* ,405 159 572 169
11,0000223278_11.tif,Telex &M101 ,405 171 460 178
12,0000223278_12.tif,VAT Reg. No. 239136S to ,405 181 517 190
13,0000223278_13.tif,Invoice No.. ,405 204 461 211
14,0000223278_14.tif,N I8l6 ,517 196 558 206
15,0000223278_15.tif,Date (Tax Point). ,405 224 488 233
16,0000223278_16.tif,26.5.02 ,518 213 566 224
17,0000223278_17.tif,By debit in respect of:- ,189 316 355 326
18,0000223278_18.tif,'llalf of Counter Deal charges ,191 344 390 355
19,0000223278_19.tif,in 1981 in excess of your earlier ,190 356 418 368
20,0000223278_20.tif,estimate. Geoff Harper's telex ,189 371 405 381
21,0000223278_21.tif,of 25/5/82 refers*. ,189 384 319 395
22,0000223278_22.tif,@ 1.80 ,370 414 412 424
23,0000223278_23.tif,"US#13,600.00 ",588 385 672 397
