,image_no,text,bb
0,503116428+-6428_0.tif,LKP INTERNATIONAL LTD ,17 123 165 133
1,503116428+-6428_1.tif,PRODUCTION ESTIMATE ,575 120 710 130
2,503116428+-6428_2.tif,CLIENT ,17 154 59 164
3,503116428+-6428_3.tif,MEDIA: ,17 171 57 180
4,503116428+-6428_4.tif,EST #: ,18 185 58 196
5,503116428+-6428_5.tif,DESC: ,18 201 50 211
6,503116428+-6428_6.tif,: RJR/More Family Black ,62 153 251 166
7,503116428+-6428_7.tif,Out-of-Home ,103 170 179 180
8,503116428+-6428_8.tif,H4-ME-0044E ,103 185 179 196
9,503116428+-6428_9.tif,VOILE DRESS 100's ,103 200 222 211
10,503116428+-6428_10.tif,14x48 Printed Bulletin ,105 216 258 227
11,503116428+-6428_11.tif,• ,392 178 393 180
12,503116428+-6428_12.tif,DATE: ,460 153 493 162
13,503116428+-6428_13.tif,PAGE 1 OF ,460 168 524 178
14,503116428+-6428_14.tif,INTERNAL #: ,461 183 536 194
15,503116428+-6428_15.tif,6/14/84 ,546 150 594 162
16,503116428+-6428_16.tif,1 ,547 168 552 177
17,503116428+-6428_17.tif,410105110 ,560 183 624 193
18,503116428+-6428_18.tif,ORIGINAL ,302 246 358 256
19,503116428+-6428_19.tif,REVISED ,387 246 438 256
20,503116428+-6428_20.tif,ACTUAL ' ,481 243 536 256
21,503116428+-6428_21.tif,PERCENT ,647 244 696 254
22,503116428+-6428_22.tif,• ,665 257 668 259
23,503116428+-6428_23.tif,CODE ,18 264 46 273
24,503116428+-6428_24.tif,EXPENSE CATEGORY ,104 263 215 274
25,503116428+-6428_25.tif,ESTIMATE ,302 262 358 272
26,503116428+-6428_26.tif,ESTIMATE ,388 262 445 272
27,503116428+-6428_27.tif,COSTS ,482 262 517 272
28,503116428+-6428_28.tif,DIFFERENCE ,553 261 625 271
29,503116428+-6428_29.tif,DIFFERENCE ,640 261 711 271
30,503116428+-6428_30.tif,ADT ,17 311 38 319
31,503116428+-6428_31.tif,Dye Transfer/Dupe Chrome ,68 309 237 322
32,503116428+-6428_32.tif,"Jl,150.00 ",302 306 365 321
33,503116428+-6428_33.tif,0.00 ,597 307 624 317
34,503116428+-6428_34.tif,0.002 ,683 306 718 317
35,503116428+-6428_35.tif,AOR ,18 326 38 335
36,503116428+-6428_36.tif,Art - Other ,68 325 144 335
37,503116428+-6428_37.tif,350.00 ,324 323 365 333
38,503116428+-6428_38.tif,* • _ ,390 333 428 337
39,503116428+-6428_39.tif,0.00 ,597 322 624 332
40,503116428+-6428_40.tif,0.002 ,683 321 718 332
41,503116428+-6428_41.tif,ART ,18 341 38 350
42,503116428+-6428_42.tif,Retouching ,67 341 138 353
43,503116428+-6428_43.tif,"6,000.00 ",310 339 365 352
44,503116428+-6428_44.tif,• ,426 336 428 338
45,503116428+-6428_45.tif,0.00 ,597 337 625 348
46,503116428+-6428_46.tif,0.002 ,683 337 718 348
47,503116428+-6428_47.tif,CMC ,18 356 38 366
48,503116428+-6428_48.tif,Mechanical ,67 356 138 366
49,503116428+-6428_49.tif,400.00 ,323 354 365 365
50,503116428+-6428_50.tif,0.00 ,597 353 624 363
51,503116428+-6428_51.tif,0.002 ,683 353 717 363
52,503116428+-6428_52.tif,PPT ,18 373 39 381
53,503116428+-6428_53.tif,Printing ,68 373 124 384
54,503116428+-6428_54.tif,"27,000.00 ",303 370 365 383
55,503116428+-6428_55.tif,t # ,484 381 499 385
56,503116428+-6428_56.tif,0.00 ,597 369 624 379
57,503116428+-6428_57.tif,0.002 ,684 368 718 379
58,503116428+-6428_58.tif,PST ,18 388 38 398
59,503116428+-6428_59.tif,Photostat ,68 387 131 398
60,503116428+-6428_60.tif,100.00 ,325 385 365 396
61,503116428+-6428_61.tif,0.00 ,597 384 625 395
