,image_no,text,bb
0,518253610+-3615_0.tif,BUSINESS EXPENSE VOUCHER ,60 43 319 56
1,518253610+-3615_1.tif,Dale Prepared I Page ,388 36 491 46
2,518253610+-3615_2.tif,07/03/97 I 1 of ,388 45 501 61
3,518253610+-3615_3.tif,[ Disbursement Accounting Use ONLY ,527 34 700 62
4,518253610+-3615_4.tif,36.53 ,648 48 684 60
5,518253610+-3615_5.tif,Employee Name ,61 66 131 75
6,518253610+-3615_6.tif,Roger L. Mozingo ,65 78 159 90
7,518253610+-3615_7.tif,Accounl Number ,243 66 314 73
8,518253610+-3615_8.tif,75586 ,249 79 282 88
9,518253610+-3615_9.tif,Return to: ,389 65 429 73
10,518253610+-3615_10.tif,0 1 1 ft* ,430 79 518 112
11,518253610+-3615_11.tif,Mating Address (If applicable) ,60 94 190 103
12,518253610+-3615_12.tif,"VP, State Government Relations ",65 107 239 118
13,518253610+-3615_13.tif,Reynolds 11th ,66 122 228 134
14,518253610+-3615_14.tif,Government Relations ,65 137 185 147
15,518253610+-3615_15.tif,Extension Numbor ,243 94 322 102
16,518253610+-3615_16.tif,(910) 741-7665 ,249 108 330 120
17,518253610+-3615_17.tif,DEPART DATE! DESTINATION(S) ,61 168 292 181
18,518253610+-3615_18.tif,RETURN DATEI PURPOSE OF TRIP ,343 169 624 180
19,518253610+-3615_19.tif,1 ,98 183 121 193
20,518253610+-3615_20.tif,1 ,147 183 170 194
21,518253610+-3615_21.tif,</> ,171 186 176 193
22,518253610+-3615_22.tif,ir ,177 184 182 193
23,518253610+-3615_23.tif,S' ,183 184 198 196
24,518253610+-3615_24.tif,§ ,203 186 215 193
25,518253610+-3615_25.tif,• ,216 192 218 195
26,518253610+-3615_26.tif,8 ,223 183 239 193
27,518253610+-3615_27.tif,06/24/97 SGR Planning Session* ,348 181 561 195
28,518253610+-3615_28.tif,"06/25/97 | Boston, MA ",81 198 214 210
29,518253610+-3615_29.tif,06/26/97 | Massachusetts Legislative Issues Meeting. ,348 198 662 210
30,518253610+-3615_30.tif,EXPENSES PAID ,289 222 385 232
31,518253610+-3615_31.tif,JY EMPLOYEE ,394 222 476 232
32,518253610+-3615_32.tif,DAY OF THE WEEK ,118 238 206 247
33,518253610+-3615_33.tif,Monday ,222 237 256 246
34,518253610+-3615_34.tif,Tuesday ,281 236 318 246
35,518253610+-3615_35.tif,Wednesday ,335 237 386 247
36,518253610+-3615_36.tif,Thursday ,401 236 442 247
37,518253610+-3615_37.tif,Friday | Saturday ,469 236 556 249
38,518253610+-3615_38.tif,Sunday ,588 237 620 247
39,518253610+-3615_39.tif,SUMMARY ,647 241 696 249
40,518253610+-3615_40.tif,AMOUNT ,650 252 693 260
41,518253610+-3615_41.tif,DATE ,181 253 206 261
42,518253610+-3615_42.tif,23-Jun-97 ,213 251 264 260
43,518253610+-3615_43.tif,24-Jun-97 ,274 251 325 260
44,518253610+-3615_44.tif,25-Jun-97 ,335 251 386 260
45,518253610+-3615_45.tif,"26-Jun-97"" ",396 249 450 260
46,518253610+-3615_46.tif,27-Jun-97 ,456 251 508 261
47,518253610+-3615_47.tif,28-Jun-97 ,517 251 568 261
48,518253610+-3615_48.tif,29*Jun-97 ,578 251 629 261
49,518253610+-3615_49.tif,Lodging (Altach Receipt) ,59 269 164 278
50,518253610+-3615_50.tif,340.07 ,350 266 386 275
51,518253610+-3615_51.tif,"""W07 ",657 264 706 276
52,518253610+-3615_52.tif,Breakfast (Yours ONLY) ,59 284 162 293
53,518253610+-3615_53.tif,.unch (Yours ONLY) ,61 299 147 308
54,518253610+-3615_54.tif,5.75 ,364 297 386 306
55,518253610+-3615_55.tif,5.75 ,682 295 704 306
56,518253610+-3615_56.tif,Dinner (Yours ONLY) ,61 314 150 324
57,518253610+-3615_57.tif,Cab/Bus/Limo ,58 329 119 337
58,518253610+-3615_58.tif,7UM ,357 325 388 335
59,518253610+-3615_59.tif,""" 20.00 ",663 325 704 336
60,518253610+-3615_60.tif,Parking Fees ,59 344 114 354
61,518253610+-3615_61.tif,"TC7J0"" ",297 339 329 351
62,518253610+-3615_62.tif,’ 16.00 ,396 339 447 351
63,518253610+-3615_63.tif,32.00 ,675 340 704 351
64,518253610+-3615_64.tif,Tips (Not Included Elsewhere) ,58 359 187 368
65,518253610+-3615_65.tif,Telephone & Telegraph ,58 374 158 384
66,518253610+-3615_66.tif,Auto Rental (Attach Agreement) ,58 389 194 399
67,518253610+-3615_67.tif,"Personal Auto ( miles X $0,315) ",58 404 274 414
68,518253610+-3615_68.tif,Misc. (Give explanation) ,58 419 161 429
69,518253610+-3615_69.tif,6/19/97 Gas for rental ,64 430 180 441
70,518253610+-3615_70.tif,8.00 ,241 430 264 442
71,518253610+-3615_71.tif,8.00 ,681 430 703 442
72,518253610+-3615_72.tif,car during Virginia ,64 447 160 459
73,518253610+-3615_73.tif,Caucus Meeting ,64 462 150 474
74,518253610+-3615_74.tif,DAILY TOTALS ,133 495 203 503
75,518253610+-3615_75.tif,8.00 ,241 492 264 502
76,518253610+-3615_76.tif,16.00 ,296 492 325 502
77,518253610+-3615_77.tif,365.82 ,350 490 385 502
78,518253610+-3615_78.tif,16.00 ,418 490 446 502
79,518253610+-3615_79.tif,"305TE"" ",667 490 705 502
80,518253610+-3615_80.tif,Business Meeting or Entertainment - (Show Dale. Place. Persons Affiliated With and Business Putposc/Discussion) ,58 510 550 520
81,518253610+-3615_81.tif,6/26/97 dinner at Remingtons of Boston with Kent Wold (RJRT) re: Massachusetts legislative ,64 520 559 534
82,518253610+-3615_82.tif,W7E ,671 520 704 532
83,518253610+-3615_83.tif,issues. ,64 539 100 547
84,518253610+-3615_84.tif,TOTAL EXPENSES PAID BY EMPLOYEE ,59 604 243 612
85,518253610+-3615_85.tif,Less Travel Advance ,58 623 147 631
86,518253610+-3615_86.tif,OTHER COOES ,251 604 320 612
87,518253610+-3615_87.tif,G/L CODES ,390 604 442 612
88,518253610+-3615_88.tif,04 88 0000 9070 867 ,494 605 607 615
89,518253610+-3615_89.tif,436.60 ,667 605 703 614
90,518253610+-3615_90.tif,Dated ,249 623 273 631
91,518253610+-3615_91.tif,2 ,700 624 706 635
92,518253610+-3615_92.tif,AMOUNT DUE EMPLOYEE ,57 642 177 650
93,518253610+-3615_93.tif,436.60 ,654 640 698 651
94,518253610+-3615_94.tif,AMOUNT DUE COMPANY ,57 664 173 672
95,518253610+-3615_95.tif,EXPENSES CHARGED TO COMPANY (Attach ,195 683 453 694
96,518253610+-3615_96.tif,oples of tickets or Invoices) ,464 683 623 694
97,518253610+-3615_97.tif,C ,80 702 86 710
98,518253610+-3615_98.tif,H ,81 714 85 721
99,518253610+-3615_99.tif,A ,80 725 85 733
100,518253610+-3615_100.tif,R ,80 737 86 744
101,518253610+-3615_101.tif,G ,80 748 86 756
102,518253610+-3615_102.tif,E ,81 759 86 767
103,518253610+-3615_103.tif,S ,80 770 85 778
104,518253610+-3615_104.tif,irture Date ,130 700 178 707
105,518253610+-3615_105.tif,Origin ,194 699 273 711
106,518253610+-3615_106.tif,"Greensboro, ",194 712 260 722
107,518253610+-3615_107.tif,Destination ,368 699 420 707
108,518253610+-3615_108.tif,"Boston, MA ",334 711 395 722
109,518253610+-3615_109.tif,Commonts(Noto If Company aircraft) ,490 699 658 710
110,518253610+-3615_110.tif,msm— — ,463 709 656 722
111,518253610+-3615_111.tif,in _ ,666 734 706 741
112,518253610+-3615_112.tif,»-» ,666 743 674 748
113,518253610+-3615_113.tif,co ,666 751 675 758
114,518253610+-3615_114.tif,NJ ,666 761 675 767
115,518253610+-3615_115.tif,in ,666 770 675 776
116,518253610+-3615_116.tif,u> ,666 788 675 794
117,518253610+-3615_117.tif,O' ,666 797 675 803
118,518253610+-3615_118.tif,M ,666 806 675 812
119,518253610+-3615_119.tif,<S> ,666 814 675 822
120,518253610+-3615_120.tif,Other - Give Details ,57 796 141 804
121,518253610+-3615_121.tif,•Addendum to Expense Report dated 6/25/97. ,64 808 308 820
122,518253610+-3615_122.tif,Signature/Title snd Date ,104 879 206 889
123,518253610+-3615_123.tif,Vh ,131 896 155 911
124,518253610+-3615_124.tif,Approval Authority Name (Print or Type) ,274 879 445 889
125,518253610+-3615_125.tif,Thomas C. Griscom ,281 899 417 910
126,518253610+-3615_126.tif,— ,268 921 450 923
127,518253610+-3615_127.tif,Approval Authority Signature and Date ,491 879 656 889
128,518253610+-3615_128.tif,RJRT F<xm ,57 924 94 930
129,518253610+-3615_129.tif,•VNMl \tilM ,119 924 168 930
