,image_no,text,bb
0,514858736_0.tif,# t ,23 68 42 74
1,514858736_1.tif,COUNTRY FAIR INC • FAST 30»h STREET • ERIE. PENNSYLVANIA 16610 • PHONE (8141 8»1111 ,150 971 639 984
2,514858736_2.tif,Country Iaih ,78 49 311 108
3,514858736_3.tif,"DATE: October 17, 1994 ",519 149 729 163
4,514858736_4.tif,PROMOTIONAL BILLING ,299 198 473 208
5,514858736_5.tif,TO: R.J. Reynolds Tobacco Co. ,70 243 343 257
6,514858736_6.tif,12323 Plaza Drive ,117 267 270 279
7,514858736_7.tif,"Parma, OH 44130 ",116 290 270 303
8,514858736_8.tif,ATT: Lori MacWilliams ,70 350 261 363
9,514858736_9.tif,- ■■ ■ i ■ ■ ■ ■ ■ ■ ■ — ,116 364 219 367
10,514858736_10.tif,Country Fair September Promotion ,290 408 585 424
11,514858736_11.tif,Buy 2 Packs Winston Receive a Free 2-Liter Pepsi ,292 437 732 454
12,514858736_12.tif,"16,800 2-liter Pepsi at cost = $21,840.00 ",293 468 667 484
13,514858736_13.tif,Redeem-A-Label Stickers = $ 583.00 ,293 499 621 513
14,514858736_14.tif,"Packing of 2-Pack Sleeves «= $ 1,568.00 ",293 530 640 545
15,514858736_15.tif,September 1994 ,293 577 419 591
16,514858736_16.tif,N/A 8 ,302 622 439 634
17,514858736_17.tif,"$23,991.00 ",294 653 384 666
18,514858736_18.tif,NOTE: PLEASE RETURN THIS COPY WITH YOUR REMITTANCE. ,74 865 550 880
19,514858736_19.tif,"Sincerely, ",524 728 613 741
20,514858736_20.tif,"COUNTRY FAIR, INC ",524 742 679 755
21,514858736_21.tif,James M. Kupniewski ,525 802 698 817
22,514858736_22.tif,Sales Manager ,526 819 643 832
23,514858736_23.tif,Promo for ,108 411 189 423
24,514858736_24.tif,Promo date/s ,109 578 217 591
25,514858736_25.tif,No. of cases ,109 624 218 636
26,514858736_26.tif,TOTAL INVOICES ,110 655 237 667
27,514858736_27.tif,51485 8736 ,730 868 741 956
