,image_no,text,bb
0,93118328_0.tif,2 ,605 821 616 836
1,93118328_1.tif,A irirmbri cCthe Ofsr.Kc** Gwp. Inc. ,101 937 219 944
2,93118328_2.tif,Rapp Collini Worldwide ,99 126 200 136
3,93118328_3.tif,4SS Mtdhas Avenue ,101 144 178 152
4,93118328_4.tif,New York. NY 10022-5702 ,101 155 200 163
5,93118328_5.tif,212 371-9100 ,101 165 151 173
6,93118328_6.tif,?» 212 371-9270 ,101 176 168 184
7,93118328_7.tif,INVOICE DATE ,55 311 134 320
8,93118328_8.tif,CLIENT ,54 338 94 348
9,93118328_9.tif,PRODUCT ,54 352 110 361
10,93118328_10.tif,MEDIA ,54 365 90 375
11,93118328_11.tif,JOB ,54 379 75 388
12,93118328_12.tif,11/18/94 ,143 311 185 320
13,93118328_13.tif,LORILLA.RD ,171 338 234 348
14,93118328_14.tif,KENT ,171 352 201 361
15,93118328_15.tif,DIRECT MAIL ,171 365 242 375
16,93118328_16.tif,D58607 MAILING 2 ,171 379 269 388
17,93118328_17.tif,BILL NUMBER D-11-0313 ,405 310 541 320
18,93118328_18.tif,DUE DATE OEC18/94 ,405 324 518 333
19,93118328_19.tif,LORILLARD ,405 338 468 347
20,93118328_20.tif,ONE PARK AVENUE ,405 351 515 360
21,93118328_21.tif,"NEW YORK, NY 10016 ",405 364 524 375
22,93118328_22.tif,ATTN.: MR ALAN SADOVNICK ,404 378 566 387
23,93118328_23.tif,DESCRIPTION ,54 406 131 416
24,93118328_24.tif,NET AMOUNTS ,319 406 402 415
25,93118328_25.tif,COMMISSION ,445 405 519 414
26,93118328_26.tif,TOTAL ,606 405 643 414
27,93118328_27.tif,3V KEYLINE ASSEMBLY ,54 433 186 442
28,93118328_28.tif,0805C6 ,53 474 91 483
29,93118328_29.tif,STUDIO 15 ,171 474 229 483
30,93118328_30.tif,455.C0 ,363 473 398 482
31,93118328_31.tif,80.30 ,488 473 516 482
32,93118328_32.tif,535.30 ,605 472 639 482
33,93118328_33.tif,100377 ,54 487 91 496
34,93118328_34.tif,STUDIO 15 ,171 487 229 496
35,93118328_35.tif,26C.C0 ,363 487 398 496
36,93118328_36.tif,45.89 ,488 486 516 495
37,93118328_37.tif,305.89 ,605 486 639 495
38,93118328_38.tif,TOTAL AMOUNT DUE ,53 555 169 564
39,93118328_39.tif,715X0 ,363 554 398 563
40,93118328_40.tif,126.19 ,482 554 516 563
41,93118328_41.tif,841.19 ,605 554 639 563
42,93118328_42.tif,PAY ABOVE AMOUNT ,522 567 640 576
43,93118328_43.tif,8 ,613 774 624 788
44,93118328_44.tif,CD ,609 806 619 813
45,93118328_45.tif,CO ,608 814 617 820
