,image_no,text,bb
0,2080978792_8793_0.tif,The Promotion Network. Inc. ,116 106 308 116
1,2080978792_8793_1.tif,»«0ONO 'BOO - »«CO H I ,123 119 255 124
2,2080978792_8793_2.tif,IB ’»a - O+m hu. 7M31 ,164 126 258 132
3,2080978792_8793_3.tif,INVOICE NUMBER ,500 92 581 100
4,2080978792_8793_4.tif,INVOICE DATE ,517 106 581 113
5,2080978792_8793_5.tif,CUSTOMER ,529 120 581 128
6,2080978792_8793_6.tif,15719 ,602 83 641 91
7,2080978792_8793_7.tif,01-30-98 ,600 96 666 106
8,2080978792_8793_8.tif,PHI01 ,600 109 640 118
9,2080978792_8793_9.tif,<214) 692-1522 ,187 142 240 151
10,2080978792_8793_10.tif,15719 ,559 139 618 155
11,2080978792_8793_11.tif,PHILIP MORRIS ICC£>^^ ,193 208 380 229
12,2080978792_8793_12.tif,PARLIAMENT F^OKtbfk BROCHURE ,194 229 422 244
13,2080978792_8793_13.tif,JANUARY INTERNAL COSTS ,194 246 379 256
14,2080978792_8793_14.tif,PROJECT AGREEMENT #1057 ,194 260 388 270
15,2080978792_8793_15.tif,PA0031297 ,194 274 268 283
16,2080978792_8793_16.tif,1 ,36 314 40 322
17,2080978792_8793_17.tif,6501 ,110 314 141 323
18,2080978792_8793_18.tif,ACCOUNT EXECUTIVE ,194 315 336 324
19,2080978792_8793_19.tif,(6 HRS @ $80) ,194 328 302 340
20,2080978792_8793_20.tif,480.00 ,516 318 565 326
21,2080978792_8793_21.tif,480.00 ,651 319 700 328
22,2080978792_8793_22.tif,1 ,36 342 40 350
23,2080978792_8793_23.tif,6503 ,110 342 142 351
24,2080978792_8793_24.tif,CREATIVE DIRECTOR ,194 343 337 353
25,2080978792_8793_25.tif,(4 HRS @ $150) ,194 357 311 368
26,2080978792_8793_26.tif,600.00 ,516 347 565 356
27,2080978792_8793_27.tif,600.00 ,651 348 700 357
28,2080978792_8793_28.tif,1 ,35 370 40 379
29,2080978792_8793_29.tif,6503 ,110 371 142 379
30,2080978792_8793_30.tif,ART DIRECTOR ,194 371 294 381
31,2080978792_8793_31.tif,(6 HRS @ $85 ) ,193 385 302 397
32,2080978792_8793_32.tif,510.00 ,516 375 565 384
33,2080978792_8793_33.tif,510.00 ,651 376 700 385
34,2080978792_8793_34.tif,1 ,35 399 39 407
35,2080978792_8793_35.tif,6503 ,110 399 142 408
36,2080978792_8793_36.tif,COMPUTER ARTIST ,193 399 319 409
37,2080978792_8793_37.tif,(11 HRS @ $70) ,193 412 310 424
38,2080978792_8793_38.tif,770.00 ,516 403 565 412
39,2080978792_8793_39.tif,770.00 ,651 404 700 413
40,2080978792_8793_40.tif,1 ,35 426 39 434
41,2080978792_8793_41.tif,6503 ,110 426 142 435
42,2080978792_8793_42.tif,MECHANICAL ,193 427 276 436
43,2080978792_8793_43.tif,(15 HRS Q $70) ,193 440 311 451
44,2080978792_8793_44.tif,1050.00 ,508 430 565 439
45,2080978792_8793_45.tif,1050.00 ,643 432 700 441
46,2080978792_8793_46.tif,N2 ,684 647 695 655
47,2080978792_8793_47.tif,O ,683 656 695 664
48,2080978792_8793_48.tif,03 ,683 665 694 673
49,2080978792_8793_49.tif,O ,682 674 693 682
50,2080978792_8793_50.tif,<£> ,681 683 693 691
51,2080978792_8793_51.tif,**>J ,681 693 692 700
52,2080978792_8793_52.tif,03 ,680 701 692 709
53,2080978792_8793_53.tif,-•I ,679 711 691 718
54,2080978792_8793_54.tif,CO ,679 719 690 727
55,2080978792_8793_55.tif,ro ,678 728 689 736
56,2080978792_8793_56.tif,NET UPON RECEIPT OF INVOICE ,116 810 343 820
57,2080978792_8793_57.tif,SUB TOTAL ,507 810 558 819
58,2080978792_8793_58.tif,3410.00 ,641 799 697 809
59,2080978792_8793_59.tif,TERMS: ,48 824 82 832
60,2080978792_8793_60.tif,0.00 ,666 830 697 839
61,2080978792_8793_61.tif,PHILIP MORRIS U.S.A. ,67 853 232 863
62,2080978792_8793_62.tif,TAXES ,506 839 537 846
63,2080978792_8793_63.tif,3410.00 ,641 858 697 867
64,2080978792_8793_64.tif,MS. KIM HURAY ,67 867 174 876
65,2080978792_8793_65.tif,TOTAL ,506 867 536 874
66,2080978792_8793_66.tif,120 PARK AVENUE ,68 881 190 891
67,2080978792_8793_67.tif,"NEW YORK, NY 10017 ",67 896 216 906
68,2080978792_8793_68.tif,PAID ,507 895 527 902
69,2080978792_8793_69.tif,0.00 ,666 887 697 896
70,2080978792_8793_70.tif,BALANCE ,507 923 549 930
71,2080978792_8793_71.tif,3410.00 ,641 915 697 925
